Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Psychological Science,30,9,2019,The Effect of Older Siblings on Language Development as a Function of Age Difference and Sex,"Naomi Havron, Franck Ramus, Barbara Heude, Anne Forhan",N/A,pp. 1333–1343,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619861436,https://journals.sagepub.com/doi/reader/10.1177/0956797619861436,N/A
Psychological Science,30,9,2019,How Much Knowledge Is Too Little? When a Lack of Knowledge Becomes a Barrier to Comprehension,"Tenaha O’Reilly, Zuowei Wang, John Sabatini",N/A,pp. 1344–1351,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619862276,https://journals.sagepub.com/doi/reader/10.1177/0956797619862276,N/A
Psychological Science,30,9,2019,Separate Contribution of Striatum Volume and Pitch Discrimination to Individual Differences in Music Reward,"Mireia Hernández, María-Ángeles Palomar-García, Benito Nohales-Nieto",N/A,pp. 1352–1361,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619859339,https://journals.sagepub.com/doi/reader/10.1177/0956797619859339,N/A
Psychological Science,30,9,2019,Hypnotic Suggestions Can Induce Rapid Change in Implicit Attitudes,"Pieter Van Dessel, Jan De Houwer",N/A,pp. 1362–1370,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619865183,https://journals.sagepub.com/doi/reader/10.1177/0956797619865183,N/A
Psychological Science,30,9,2019,Debiasing Training Improves Decision Making in the Field,"Anne-Laure Sellier, Irene Scopelliti, Carey K. Morewedge",N/A,pp. 1371–1379,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619861429,https://journals.sagepub.com/doi/reader/10.1177/0956797619861429,N/A
Psychological Science,30,9,2019,"Comparing the Effects of Hypothetical Moral Preferences on Real-Life and Hypothetical Behavior: Commentary on Bostyn, Sevenhant, and Roets (2018)","Anthony M. Evans, Mark J. Brandt",N/A,pp. 1380–1382,Article commentary,https://journals.sagepub.com/doi/abs/10.1177/0956797618815482,https://journals.sagepub.com/doi/reader/10.1177/0956797618815482,N/A
Psychological Science,30,9,2019,"What Is the Right Question for Moral Psychology to Answer? Commentary on Bostyn, Sevenhant, and Roets (2018)","Michał Białek, Martin Harry Turpin, Jonathan A. Fugelsang",N/A,pp. 1383–1385,Article commentary,https://journals.sagepub.com/doi/abs/10.1177/0956797618815171,https://journals.sagepub.com/doi/reader/10.1177/0956797618815171,N/A
Psychological Science,30,9,2019,"Comparing Hypothetical and Real-Life Trolley Problems: Commentary on Bostyn, Sevenhant, and Roets (2018)","Andrew M. Colman, Natalie Gold, Briony D. Pulford",N/A,pp. 1386–1388,Article commentary,https://journals.sagepub.com/doi/abs/10.1177/0956797619827880,https://journals.sagepub.com/doi/reader/10.1177/0956797619827880,N/A
Psychological Science,30,9,2019,"Overlooked Evidence and a Misunderstanding of What Trolley Dilemmas Do Best: Commentary on Bostyn, Sevenhant, and Roets (2018)","Dillon Plunkett, Joshua D. Greene",N/A,pp. 1389–1391,Article commentary,https://journals.sagepub.com/doi/abs/10.1177/0956797619827914,https://journals.sagepub.com/doi/reader/10.1177/0956797619827914,N/A
Psychological Science,30,9,2019,"Should Trolleys Be Scared of Mice? Replies to Evans and Brandt (2019); Białek, Turpin, and Fugelsang (2019); Colman, Gold, and Pulford (2019); and Plunkett and Greene (2019)","Dries H. Bostyn, Arne Roets",N/A,pp. 1392–1396,Article commentary,https://journals.sagepub.com/doi/abs/10.1177/0956797619865236,https://journals.sagepub.com/doi/reader/10.1177/0956797619865236,N/A
Psychological Science,30,9,2019,"Evidence Against Depiction as Fiction: A Comment on “Fictional First Memories” (Akhtar, Justice, Morrison, & Conway, 2018)","Patricia J. Bauer, Lynne Baker-Ward, Peter Krøjgaard, Carole Peterson, Qi Wang",N/A,pp. 1397–1399,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619834510,https://journals.sagepub.com/doi/reader/10.1177/0956797619834510,N/A
Psychological Science,30,9,2019,"What Are Autobiographical Memories? A Reply to Bauer, Baker-Ward, Krøjgaard, Peterson, and Wang (2019)","Shazia Akhtar, Lucy V. Justice, Catriona M. Morrison, Martin A. Conway, Mark L. Howe",N/A,pp. 1400–1402,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619868994,https://journals.sagepub.com/doi/reader/10.1177/0956797619868994,N/A
Psychological Science,30,9,2019,Deferred Feedback Does Not Dissociate Implicit and Explicit Category-Learning Systems: Commentary on Smith et al. (2014),"Mike E. Le Pelley, Ben R. Newell, Robert M. Nosofsky",N/A,pp. 1403–1409,Article commentary,https://journals.sagepub.com/doi/abs/10.1177/0956797619841264,https://journals.sagepub.com/doi/reader/10.1177/0956797619841264,N/A
Psychological Science,30,9,2019,"Corrigendum: Comparing the Effects of Hypothetical Moral Preferences on Real-Life and Hypothetical Behavior: Commentary on Bostyn, Sevenhant, and Roets (2018)",,N/A,pp. 1410,Correction,https://journals.sagepub.com/doi/abs/10.1177/0956797619872961,https://journals.sagepub.com/doi/reader/10.1177/0956797619872961,N/A
Psychological Science,30,10,2019,Neurobiological Functioning and the Personality-Trait Hierarchy: Central Serotonergic Responsivity and the Stability Metatrait,"Aidan G. C. Wright, Kasey G. Creswell, Janine D. Flory",N/A,pp. 1413–1423,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619864530,https://journals.sagepub.com/doi/reader/10.1177/0956797619864530,N/A
Psychological Science,30,10,2019,Hide or Seek? Physiological Responses Reflect Both the Decision and the Attempt to Conceal Information,"Nathalie klein Selle, Naama Agari, Gershon Ben-Shakhar",N/A,pp. 1424–1433,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619864598,https://journals.sagepub.com/doi/reader/10.1177/0956797619864598,N/A
Psychological Science,30,10,2019,Action Fluency Facilitates Perceptual Discrimination,"Jianfei Guo, Joo-Hyun Song",N/A,pp. 1434–1448,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619859361,https://journals.sagepub.com/doi/reader/10.1177/0956797619859361,N/A
Psychological Science,30,10,2019,False Memories for Fake News During Ireland’s Abortion Referendum,"Gillian Murphy, Elizabeth F. Loftus, Rebecca Hofstein Grady",N/A,pp. 1449–1459,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619864887,https://journals.sagepub.com/doi/reader/10.1177/0956797619864887,N/A
Psychological Science,30,10,2019,The Implications of Sociosexuality for Marital Satisfaction and Dissolution,"Juliana E. French, Emma E. Altgelt, Andrea L. Meltzer",N/A,pp. 1460–1472,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619868997,https://journals.sagepub.com/doi/reader/10.1177/0956797619868997,N/A
Psychological Science,30,10,2019,A Protracted Sensitive Period Regulates the Development of Cross-Modal Sound–Shape Associations in Humans,"Suddha Sourav, Ramesh Kekunnaya, Idris Shareef, Seema Banerjee",N/A,pp. 1473–1482,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619866625,https://journals.sagepub.com/doi/reader/10.1177/0956797619866625,N/A
Psychological Science,30,10,2019,Visual Search for People Among People,"Liuba Papeo, Nicolas Goupil, Salvador Soto-Faraco",N/A,pp. 1483–1496,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619867295,https://journals.sagepub.com/doi/reader/10.1177/0956797619867295,N/A
Psychological Science,30,10,2019,Scenes Modulate Object Processing Before Interacting With Memory Templates,"Surya Gayet, Marius V. Peelen",N/A,pp. 1497–1509,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619869905,https://journals.sagepub.com/doi/reader/10.1177/0956797619869905,N/A
Psychological Science,30,10,2019,Predicting Exercise With a Personality Facet: Planfulness and Goal Achievement,"Rita M. Ludwig, Sanjay Srivastava, Elliot T. Berkman",N/A,pp. 1510–1521,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619868812,https://journals.sagepub.com/doi/reader/10.1177/0956797619868812,N/A
Psychological Science,30,10,2019,Remapping Peripersonal Space by Using Foot-Sole Vibrations Without Any Body Movement,"Tomohiro Amemiya, Yasushi Ikei, Michiteru Kitazaki",N/A,pp. 1522–1532,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619869337,https://journals.sagepub.com/doi/reader/10.1177/0956797619869337,N/A
Psychological Science,30,10,2019,Crowding and Binding: Not All Feature Dimensions Behave in the Same Way,"Amit Yashar, Xiuyun Wu, Jiageng Chen, Marisa Carrasco",N/A,pp. 1533–1546,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619870779,https://journals.sagepub.com/doi/reader/10.1177/0956797619870779,N/A
Psychological Science,30,10,2019,Visual Search May Not Require Target Representation in Working Memory or Long-Term Memory,"Zhi Li, Keyun Xin, Jiafei Lou, Zeyu Li",N/A,pp. 1547–1555,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619872749,https://journals.sagepub.com/doi/reader/10.1177/0956797619872749,N/A
Psychological Science,30,11,2019,Searching for Rewards Like a Child Means Less Generalization and More Directed Exploration,"Eric Schulz, Charley M. Wu, Azzurra Ruggeri, Björn Meder",N/A,pp. 1561–1572,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619863663,https://journals.sagepub.com/doi/reader/10.1177/0956797619863663,N/A
Psychological Science,30,11,2019,Poverty and Puberty: A Neurocognitive Study of Inhibitory Control in the Transition to Adolescence,"Kirby Deater-Deckard, Mengjiao Li, Jacob Lee, Brooks King-Casas",N/A,pp. 1573–1583,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619863780,https://journals.sagepub.com/doi/reader/10.1177/0956797619863780,N/A
Psychological Science,30,11,2019,Rushing to Appear Virtuous: Time Pressure Increases Socially Desirable Responding,"John Protzko, Claire M. Zedelius, Jonathan W. Schooler",N/A,pp. 1584–1591,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619867939,https://journals.sagepub.com/doi/reader/10.1177/0956797619867939,N/A
Psychological Science,30,11,2019,Automated Study Challenges the Existence of a Foundational Statistical-Learning Ability in Newborn Chicks,"Samantha M. W. Wood, Scott P. Johnson, Justin N. Wood",N/A,pp. 1592–1602,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619868998,https://journals.sagepub.com/doi/reader/10.1177/0956797619868998,N/A
Psychological Science,30,11,2019,Increasing Vegetable Intake by Emphasizing Tasty and Enjoyable Attributes: A Randomized Controlled Multisite Intervention for Taste-Focused Labeling,"Bradley P. Turnwald, Jaclyn D. Bertoldo, Margaret A. Perry",N/A,pp. 1603–1615,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619872191,https://journals.sagepub.com/doi/reader/10.1177/0956797619872191,N/A
Psychological Science,30,11,2019,Targeted Memory Reactivation During Sleep Improves Next-Day Problem Solving,"Kristin E. G. Sanders, Samuel Osburn, Ken A. Paller, Mark Beeman",N/A,pp. 1616–1624,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619873344,https://journals.sagepub.com/doi/reader/10.1177/0956797619873344,N/A
Psychological Science,30,11,2019,“Our Country Needs a Strong Leader Right Now”: Economic Inequality Enhances the Wish for a Strong Leader,"Stefanie Sprong, Jolanda Jetten, Zhechen Wang, Kim Peters",N/A,pp. 1625–1637,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619875472,https://journals.sagepub.com/doi/reader/10.1177/0956797619875472,N/A
Psychological Science,30,11,2019,Sound-Symbolism Effects in the Absence of Awareness: A Replication Study,"Tom Heyman, Anne-Sofie Maerten, Hendrik Vankrunkelsven",N/A,pp. 1638–1647,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619875482,https://journals.sagepub.com/doi/reader/10.1177/0956797619875482,N/A
Psychological Science,30,11,2019,How to Create Objects With Your Mind: From Object-Based Attention to Attention-Based Objects,"Joan Danielle K. Ongchoco, Brian J. Scholl",N/A,pp. 1648–1655,Brief Report,https://journals.sagepub.com/doi/abs/10.1177/0956797619863072,https://journals.sagepub.com/doi/reader/10.1177/0956797619863072,N/A
Psychological Science,30,11,2019,Visually Entrained Theta Oscillations Increase for Unexpected Events in the Infant Brain,"Moritz Köster, Miriam Langeloh, Stefanie Hoehl",N/A,pp. 1656–1663,Brief Report,https://journals.sagepub.com/doi/abs/10.1177/0956797619876260,https://journals.sagepub.com/doi/reader/10.1177/0956797619876260,N/A
Psychological Science,30,12,2019,Swan Song Editorial,D. Stephen Lindsay,N/A,pp. 1669–1673,Editorial,https://journals.sagepub.com/doi/abs/10.1177/0956797619893653,https://journals.sagepub.com/doi/reader/10.1177/0956797619893653,N/A
Psychological Science,30,12,2019,The Sign Effect in Past and Future Discounting,"Sarah Molouki, David J. Hardisty, Eugene M. Caruso",N/A,pp. 1674–1695,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619876982,https://journals.sagepub.com/doi/reader/10.1177/0956797619876982,N/A
Psychological Science,30,12,2019,Development of Holistic Episodic Recollection,"Chi T. Ngo, Aidan J. Horner, Nora S. Newcombe, Ingrid R. Olson",N/A,pp. 1696–1706,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619879441,https://journals.sagepub.com/doi/reader/10.1177/0956797619879441,N/A
Psychological Science,30,12,2019,Reading Increases the Compositionality of Visual Word Representations,"Aakash Agrawal, K. V. S. Hari, S. P. Arun",N/A,pp. 1707–1723,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619881134,https://journals.sagepub.com/doi/reader/10.1177/0956797619881134,N/A
Psychological Science,30,12,2019,Enhancement and Suppression Flexibly Guide Attention,"Seah Chang, Howard E. Egeth",N/A,pp. 1724–1732,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619878813,https://journals.sagepub.com/doi/reader/10.1177/0956797619878813,N/A
Psychological Science,30,12,2019,Not Learning From Failure—the Greatest Failure of All,"Lauren Eskreis-Winkler, Ayelet Fishbach",N/A,pp. 1733–1744,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619881133,https://journals.sagepub.com/doi/reader/10.1177/0956797619881133,N/A
Psychological Science,30,12,2019,"The Ethical Perils of Personal, Communal Relations: A Language Perspective","Maryam Kouchaki, Francesca Gino, Yuval Feldman",N/A,pp. 1745–1766,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619882917,https://journals.sagepub.com/doi/reader/10.1177/0956797619882917,N/A
Psychological Science,30,12,2019,How to Change the Weight of Rare Events in Decisions From Experience,"Jared M. Hotaling, Andreas Jarvstad, Chris Donkin, Ben R. Newell",N/A,pp. 1767–1779,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619884324,https://journals.sagepub.com/doi/reader/10.1177/0956797619884324,N/A
Psychological Science,30,12,2019,Lipid Profiles at Birth Predict Teacher-Rated Child Emotional and Social Development 5 Years Later,"Erika M. Manczak, Ian H. Gotlib",N/A,pp. 1780–1789,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619885649,https://journals.sagepub.com/doi/reader/10.1177/0956797619885649,N/A
Psychological Science,30,12,2019,Corrigendum: Action-Video-Game Experience Alters the Spatial Resolution of Vision,,N/A,pp. 1790,Correction,https://journals.sagepub.com/doi/abs/10.1177/0956797619889044,https://journals.sagepub.com/doi/reader/10.1177/0956797619889044,N/A
Psychological Science,30,12,2019,Corrigendum: “Our Country Needs a Strong Leader Right Now”: Economic Inequality Enhances the Wish for a Strong Leader,,N/A,pp. 1791,Correction,https://journals.sagepub.com/doi/abs/10.1177/0956797619890360,https://journals.sagepub.com/doi/reader/10.1177/0956797619890360,N/A
Psychological Science,30,12,2019,Corrigendum: Healthy Out-Group Members Are Represented Psychologically as Infected In-Group Members,,N/A,pp. 1792–1794,Correction,https://journals.sagepub.com/doi/abs/10.1177/0956797619887750,https://journals.sagepub.com/doi/reader/10.1177/0956797619887750,N/A
Psychological Science,31,1,2019,Expanding the Reach of Psychological Science,Patricia J. Bauer,N/A,pp. 3–5,Editorial,https://journals.sagepub.com/doi/abs/10.1177/0956797619898664,https://journals.sagepub.com/doi/reader/10.1177/0956797619898664,N/A
Psychological Science,31,1,2019,Infant and Adult Brains Are Coupled to the Dynamics of Natural Communication,"Elise A. Piazza, Liat Hasenfratz, Uri Hasson, Casey Lew-Williams",N/A,pp. 6–17,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619878698,https://journals.sagepub.com/doi/reader/10.1177/0956797619878698,N/A
Psychological Science,31,1,2019,The Value of Interracial Contact for Reducing Anti-Black Bias Among Non-Black Physicians: A Cognitive Habits and Growth Evaluation (CHANGE) Study Report,"Ivuoma N. Onyeador, Natalie M. Wittlin, Sara E. Burke",N/A,pp. 18–30,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619879139,https://journals.sagepub.com/doi/reader/10.1177/0956797619879139,N/A
Psychological Science,31,1,2019,Distracting Objects Induce Early Quitting in Visual Search,Jeff Moher,N/A,pp. 31–42,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619886809,https://journals.sagepub.com/doi/reader/10.1177/0956797619886809,N/A
Psychological Science,31,1,2019,Use of Letter Names Benefits Young Children’s Spelling,"Rebecca Treiman, Sloane Wolter",N/A,pp. 43–50,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619888837,https://journals.sagepub.com/doi/reader/10.1177/0956797619888837,N/A
Psychological Science,31,1,2019,Cultural Variability in the Association Between Age and Well-Being: The Role of Uncertainty Avoidance,"Smaranda Ioana Lawrie, Kimin Eom, Daniela Moza, Alin Gavreliuc, Heejung S. Kim",N/A,pp. 51–64,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619887348,https://journals.sagepub.com/doi/reader/10.1177/0956797619887348,N/A
Psychological Science,31,1,2019,Forecasting a Fatal Decision: Direct Replication of the Predictive Validity of the Suicide–Implicit Association Test,"Nina Tello, Ghina Harika-Germaneau, Wilfried Serra, Nematollah Jaafari",N/A,pp. 65–74,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619893062,https://journals.sagepub.com/doi/reader/10.1177/0956797619893062,N/A
Psychological Science,31,1,2019,Misinformation and Morality: Encountering Fake-News Headlines Makes Them Seem Less Unethical to Publish and Share,"Daniel A. Effron, Medha Raj",N/A,pp. 75–87,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619887896,https://journals.sagepub.com/doi/reader/10.1177/0956797619887896,N/A
Psychological Science,31,1,2019,On Why Objects Appear Smaller in the Visual Periphery,"Wladimir Kirsch, Roland Pfister, Wilfried Kunde",N/A,pp. 88–96,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619892624,https://journals.sagepub.com/doi/reader/10.1177/0956797619892624,N/A
Psychological Science,31,1,2019,"Good Things Come to Those Who Wait: Delaying Gratification Likely Does Matter for Later Achievement (A Commentary on Watts, Duncan, & Quan, 2018)","Sabine Doebel, Laura E. Michaelson, Yuko Munakata",N/A,pp. 97–99,Article commentary,https://journals.sagepub.com/doi/abs/10.1177/0956797619839045,https://journals.sagepub.com/doi/reader/10.1177/0956797619839045,N/A
Psychological Science,31,1,2019,"Re-Revisiting the Marshmallow Test: A Direct Comparison of Studies by Shoda, Mischel, and Peake (1990) and Watts, Duncan, and Quan (2018)","Armin Falk, Fabian Kosse, Pia Pinger",N/A,pp. 100–104,Article commentary,https://journals.sagepub.com/doi/abs/10.1177/0956797619861720,https://journals.sagepub.com/doi/reader/10.1177/0956797619861720,N/A
Psychological Science,31,1,2019,"Controlling, Confounding, and Construct Clarity: Responding to Criticisms of “Revisiting the Marshmallow Test” by Doebel, Michaelson, and Munakata (2020) and Falk, Kosse, and Pinger (2020)","Tyler W. Watts, Greg J. Duncan",N/A,pp. 105–108,Article commentary,https://journals.sagepub.com/doi/abs/10.1177/0956797619893606,https://journals.sagepub.com/doi/reader/10.1177/0956797619893606,N/A
Psychological Science,31,1,2019,Erratum: Hypnotic Suggestions Can Induce Rapid Change in Implicit Attitudes,,N/A,pp. 109,Correction,https://journals.sagepub.com/doi/abs/10.1177/0956797619894971,https://journals.sagepub.com/doi/reader/10.1177/0956797619894971,N/A
Psychological Science,31,1,2019,"Corrigendum: The Gender-Equality Paradox in Science, Technology, Engineering, and Mathematics Education",,N/A,pp. 110–111,Correction,https://journals.sagepub.com/doi/abs/10.1177/0956797619892892,https://journals.sagepub.com/doi/reader/10.1177/0956797619892892,N/A
Psychological Science,31,1,2019,Corrigendum: The Value of Interracial Contact for Reducing Anti-Black Bias Among Non-Black Physicians: A Cognitive Habits and Growth Evaluation (CHANGE) Study Report,,N/A,pp. 112,Correction,https://journals.sagepub.com/doi/abs/10.1177/0956797619896776,https://journals.sagepub.com/doi/reader/10.1177/0956797619896776,N/A
Psychological Science,31,2,2020,Implicit Gender Bias in Linguistic Descriptions for Expected Events: The Cases of the 2016 United States and 2017 United Kingdom Elections,"Titus von der Malsburg, Till Poppels, Roger P. Levy",N/A,pp. 115–128,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619890619,https://journals.sagepub.com/doi/reader/10.1177/0956797619890619,N/A
Psychological Science,31,2,2020,Design Drives Discovery in Causal Learning,"Caren M. Walker, Alexandra Rett, Elizabeth Bonawitz",N/A,pp. 129–138,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619898134,https://journals.sagepub.com/doi/reader/10.1177/0956797619898134,N/A
Psychological Science,31,2,2020,Children Delay Gratification for Cooperative Ends,"Rebecca Koomen, Sebastian Grueneisen, Esther Herrmann",N/A,pp. 139–148,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619894205,https://journals.sagepub.com/doi/reader/10.1177/0956797619894205,N/A
Psychological Science,31,2,2020,Young Children Use Probability to Infer Happiness and the Quality of Outcomes,"Tiffany Doan, Ori Friedman, Stephanie Denison",N/A,pp. 149–159,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619895282,https://journals.sagepub.com/doi/reader/10.1177/0956797619895282,N/A
Psychological Science,31,2,2020,Body Maps of Moral Concerns,"Mohammad Atari, Aida Mostafazadeh Davani, Morteza Dehghani",N/A,pp. 160–169,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619895284,https://journals.sagepub.com/doi/reader/10.1177/0956797619895284,N/A
Psychological Science,31,2,2020,RETRACTED: Declines in Religiosity Predict Increases in Violent Crime—but Not Among Countries With Relatively High Average IQ,"Cory J. Clark, Bo M. Winegard, Jordan Beardslee, Roy F. Baumeister, Azim F. Shariff",N/A,pp. 170–183,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619897915,https://journals.sagepub.com/doi/reader/10.1177/0956797619897915,N/A
Psychological Science,31,2,2020,Sex Differences in Misperceptions of Sexual Interest Can Be Explained by Sociosexual Orientation and Men Projecting Their Own Interest Onto Women,"Anthony J. Lee, Morgan J. Sidari, Sean C. Murphy, James M. Sherlock",N/A,pp. 184–192,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619900315,https://journals.sagepub.com/doi/reader/10.1177/0956797619900315,N/A
Psychological Science,31,2,2020,"Same Data Set, Different Conclusions: Preschool Delay of Gratification Predicts Later Behavioral Outcomes in a Preregistered Study","Laura E. Michaelson, Yuko Munakata",N/A,pp. 193–201,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619896270,https://journals.sagepub.com/doi/reader/10.1177/0956797619896270,N/A
Psychological Science,31,2,2020,Language-Style Similarity and Social Networks,"Balazs Kovacs, Adam M. Kleinbaum",N/A,pp. 202–213,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619894557,https://journals.sagepub.com/doi/reader/10.1177/0956797619894557,N/A
Psychological Science,31,2,2020,Two Preregistered Direct Replications of “Objects Don’t Object: Evidence That Self-Objectification Disrupts Women’s Social Activism”,"Matthias De Wilde, Annalisa Casini, Philippe Bernard",N/A,pp. 214–223,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619896273,https://journals.sagepub.com/doi/reader/10.1177/0956797619896273,N/A
Psychological Science,31,3,2020,What We Owe to Family: The Impact of Special Obligations on Moral Judgment,"Ryan M. McManus, Max Kleiman-Weiner, Liane Young",N/A,pp. 227–242,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619900321,https://journals.sagepub.com/doi/reader/10.1177/0956797619900321,N/A
Psychological Science,31,3,2020,Do People Want to Be More Moral?,"Jessie Sun, Geoffrey P. Goodwin",N/A,pp. 243–257,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619893078,https://journals.sagepub.com/doi/reader/10.1177/0956797619893078,N/A
Psychological Science,31,3,2020,How Firm Are the Foundations of Mind-Set Theory? The Claims Appear Stronger Than the Evidence,"Alexander P. Burgoyne, David Z. Hambrick, Brooke N. Macnamara",N/A,pp. 258–267,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619897588,https://journals.sagepub.com/doi/reader/10.1177/0956797619897588,N/A
Psychological Science,31,3,2020,Predicting Real-Life Self-Control From Brain Activity Encoding the Value of Anticipated Future Outcomes,"Klaus-Martin Krönke, Max Wolff, Holger Mohr, Anja Kräplin",N/A,pp. 268–279,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619896357,https://journals.sagepub.com/doi/reader/10.1177/0956797619896357,N/A
Psychological Science,31,3,2020,Conflict Changes How People View God,"Nava Caluori, Joshua Conrad Jackson, Kurt Gray, Michele Gelfand",N/A,pp. 280–292,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619895286,https://journals.sagepub.com/doi/reader/10.1177/0956797619895286,N/A
Psychological Science,31,3,2020,Subjective Well-Being Around the World: Trends and Predictors Across the Life Span,"Andrew T. Jebb, Mike Morrison, Louis Tay, Ed Diener",N/A,pp. 293–305,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619898826,https://journals.sagepub.com/doi/reader/10.1177/0956797619898826,N/A
Psychological Science,31,3,2020,"Turtle, Task Ninja, or Time Waster? Who Cares? Traditional Task-Completion Strategies Are Overrated","Lisa Vangsness, Michael E. Young",N/A,pp. 306–315,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797619901267,https://journals.sagepub.com/doi/reader/10.1177/0956797619901267,N/A
Psychological Science,31,3,2020,A Specificity Principle of Memory: Evidence From Aging and Associative Memory,"Nathaniel R. Greene, Moshe Naveh-Benjamin",N/A,pp. 316–331,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797620901760,https://journals.sagepub.com/doi/reader/10.1177/0956797620901760,N/A
Psychological Science,31,3,2020,"Replicating Roaches: A Preregistered Direct Replication of Zajonc, Heingartner, and Herman’s (1969) Social-Facilitation Study","Emma Halfmann, Janne Bredehöft, Jan Alexander Häusser",N/A,pp. 332–337,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797620902101,https://journals.sagepub.com/doi/reader/10.1177/0956797620902101,N/A
Psychological Science,31,3,2020,"Is There a Gender-Equality Paradox in Science, Technology, Engineering, and Math (STEM)? Commentary on the Study by Stoet and Geary (2018)","Sarah S. Richardson, Meredith W. Reiches, Joe Bruch",N/A,pp. 338–341,Article commentary,https://journals.sagepub.com/doi/abs/10.1177/0956797619872762,https://journals.sagepub.com/doi/reader/10.1177/0956797619872762,N/A
Psychological Science,31,3,2020,The Gender-Equality Paradox Is Part of a Bigger Phenomenon: Reply to Richardson and Colleagues (2020),"Gijsbert Stoet, David C. Geary",N/A,pp. 342–344,Article commentary,https://journals.sagepub.com/doi/abs/10.1177/0956797620904134,https://journals.sagepub.com/doi/reader/10.1177/0956797620904134,N/A
Psychological Science,31,3,2020,"Correlated Individual Differences in the Estimated Precision of Working Memory and Long-Term Memory: Commentary on the Study by Biderman, Luria, Teodorescu, Hajaj, and Goshen-Gottstein (2019)","Weizhen Xie, Hyung-Bum Park, Kareem A. Zaghloul, Weiwei Zhang",N/A,pp. 345–348,Article commentary,https://journals.sagepub.com/doi/abs/10.1177/0956797620903718,https://journals.sagepub.com/doi/reader/10.1177/0956797620903718,N/A
