Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link
Psychonomic Bulletin & Review,27,6,2020,Gaze towards my choice: Noneconomic social interaction changes interpersonal trust only with positive feedback,"Duan, Ziyi, Ye, Tian, Poggi, Anita, Ding, Xiaowei","Guangdong Provincial Key Laboratory of Social Cognitive Neuroscience and Mental Health, and Department of Psychology, Sun Yat-Sen University, Guangzhou, 510006, People’s Republic of China; Institute of Cognitive Neuroscience, University College London, 17 Queen Square, London, WC1N 3AZ, UK; Department of Psychology, University of Milano-Bicocca, Milan, Italy",1362-1373,Brief Report,https://doi.org/10.3758/s13423-020-01785-w,https://link.springer.com/content/pdf/10.3758/s13423-020-01785-w.pdf
Psychonomic Bulletin & Review,27,6,2020,Illusory size determines the perception of ambiguous apparent motion,"Stepper, Madeleine Y., Moore, Cathleen M., Rolke, Bettina, Hein, Elisabeth","Evolutionary Cognition - Cognitive Science, Department of Psychology, University of Tübingen, Schleichstrasse 4, D - 72076, Tübingen, Germany; University of Iowa, Iowa City, IA, USA",1230-1238,Brief Report,https://doi.org/10.3758/s13423-020-01786-9,https://link.springer.com/content/pdf/10.3758/s13423-020-01786-9.pdf
Psychonomic Bulletin & Review,27,6,2020,Two independent sources of difficulty in perspective-taking/theory of mind tasks,"Samuel, Steven, Cole, Geoff G., Eacott, Madeline J.","Department of Psychology, University of Essex, Wivenhoe Park, Colchester, CO4 3SQ, UK",1341-1347,Brief Report,https://doi.org/10.3758/s13423-020-01789-6,https://link.springer.com/content/pdf/10.3758/s13423-020-01789-6.pdf
Psychonomic Bulletin & Review,28,1,2021,The effects of discrimination on the adoption of different strategies in selective stopping,"Sánchez-Carmona, Alberto J., Rincón-Pérez, Irene, López-Martín, Sara, Albert, Jacobo, Hinojosa, Jose Antonio","Instituto Pluridisciplinar, Universidad Complutense de Madrid, Paseo Juan XXIII, n°1, 28040, Madrid, Spain; Centro Neuromottiva, 28016, Madrid, Spain; Facultad de Psicología, Universidad Autónoma de Madrid, 28049, Madrid, Spain; Facultad de Psicología, Universidad Complutense de Madrid, 28223, Madrid, Spain; Facultad de Lenguas y Educación, Universidad de Nebrija, Madrid, Spain",209-218,Brief Report,https://doi.org/10.3758/s13423-020-01797-6,https://link.springer.com/content/pdf/10.3758/s13423-020-01797-6.pdf
Psychonomic Bulletin & Review,27,6,2020,Attention fluctuations impact ongoing maintenance of information in working memory,"Hakim, Nicole, deBettencourt, Megan T., Awh, Edward, Vogel, Edward K.","Department of Psychology, University of Chicago, 940 E 57th St., Chicago, IL, 60637, USA; Institute for Mind and Biology, University of Chicago, Chicago, IL, USA; Grossman Institute for Neuroscience, Quantitative Biology, and Human Behavior, University of Chicago, Chicago, IL, USA",1269-1278,Brief Report,https://doi.org/10.3758/s13423-020-01790-z,https://link.springer.com/content/pdf/10.3758/s13423-020-01790-z.pdf
Psychonomic Bulletin & Review,28,1,2021,A case for the role of memory consolidation in speech-motor learning,"van Zelst, Anne L., Earle, F. Sayako","Communication Sciences and Disorders, University of Delaware, Newark, DE, 19713, USA",81-95,Theoretical Review,https://doi.org/10.3758/s13423-020-01793-w,https://link.springer.com/content/pdf/10.3758/s13423-020-01793-w.pdf
Psychonomic Bulletin & Review,27,6,2020,Age of acquisition effects on traditional Chinese character naming and lexical decision,"Chang, Ya-Ning, Lee, Chia-Ying","MRC Cognition and Brain Sciences Unit, University of Cambridge, Cambridge, CB2 7EF, UK; Institute of Linguistics, Academia Sinica, Taipei, Taiwan; Institute of Cognitive Neuroscience, National Central University, Taoyuan, Taiwan; Research Center for Mind, Brain, and Learning, National Chengchi University, Taipei, Taiwan",1317-1324,Brief Report,https://doi.org/10.3758/s13423-020-01787-8,https://link.springer.com/content/pdf/10.3758/s13423-020-01787-8.pdf
Psychonomic Bulletin & Review,28,1,2021,Magnitude of sex differences in visual search varies with target eccentricity,"English, Michael C. W., Maybery, Murray T., Visser, Troy A. W.","School of Psychological Science, University of Western Australia, 35 Stirling Highway, Crawley, WA, 6009, Australia",178-188,Brief Report,https://doi.org/10.3758/s13423-020-01796-7,https://link.springer.com/content/pdf/10.3758/s13423-020-01796-7.pdf
Psychonomic Bulletin & Review,28,1,2021,The role of metacognition in recognition of the content of statistical learning,"Ordin, Mikhail, Polyanskaya, Leona","BCBL—Basque Centre on Cognition, Brain and Language, Paseo Mikeletegi 69, 20009, San Sebastián, Spain; Ikerbasque—Basque Foundation for Science, Maria Diaz de Hro 3, 48013, Bilbao, Spain",333-340,Brief Report,https://doi.org/10.3758/s13423-020-01800-0,https://link.springer.com/content/pdf/10.3758/s13423-020-01800-0.pdf
Psychonomic Bulletin & Review,28,1,2021,Perceptual variability: Implications for learning and generalization,"Zaman, Jonas, Chalkia, Anastasia, Zenses, Ann-Kathrin, Bilgin, Antoine Selim, Beckers, Tom, Vervliet, Bram, Boddez, Yannick","Health Psychology, Faculty of Psychology and Educational Sciences, KU Leuven, Tiensestraat 102, Box 3726, 3000, Leuven, Belgium; Center for the Psychology of Learning and Experimental Psychopathology, Faculty of Psychology and Educational Sciences, KU Leuven, Tiensestraat 102, Box 3712, 3000, Leuven, Belgium; Leuven Brain Institute, KU Leuven, Leuven, Belgium; Laboratory for Biological Psychology, KU Leuven, Tiensestraat 102, Box 3714, Leuven, Belgium; Department of Experimental Clinical and Health Psychology, Ghent University, Ghent, Belgium",1-19,Theoretical Review,https://doi.org/10.3758/s13423-020-01780-1,https://link.springer.com/content/pdf/10.3758/s13423-020-01780-1.pdf
Psychonomic Bulletin & Review,28,1,2021,Color–shape associations affect feature binding,"Chen, Na, Watanabe, Katsumi","Faculty of Science and Engineering, Waseda University, Tokyo, Japan; Department of Intermedia Art and Science, School of Fundamental Science and Engineering, Waseda University, 3-4-1, Ohkubo, Shinjuku, Tokyo, 169-8555, Japan",169-177,Brief Report,https://doi.org/10.3758/s13423-020-01799-4,https://link.springer.com/content/pdf/10.3758/s13423-020-01799-4.pdf
Psychonomic Bulletin & Review,28,2,2021,What facilitates Bayesian reasoning? A crucial test of ecological rationality versus nested sets hypotheses,"Brase, Gary","Department of Psychiological Sciences, Kansas State University, Manhattan, KS, USA",703-709,Brief Report,https://doi.org/10.3758/s13423-020-01763-2,https://link.springer.com/content/pdf/10.3758/s13423-020-01763-2.pdf
Psychonomic Bulletin & Review,28,1,2021,How can I use it? The role of functional fixedness in the survival-processing paradigm,"Kroneisen, Meike, Kriechbaumer, Michael, Kamp, Siri-Maria, Erdfelder, Edgar","School of Social Sciences, University of Mannheim, D-68131, Mannheim, Germany; University of Koblenz-Landau, Landau, Germany; Department of Psychology, University of Trier, Trier, Germany",324-332,Brief Report,https://doi.org/10.3758/s13423-020-01802-y,https://link.springer.com/content/pdf/10.3758/s13423-020-01802-y.pdf
Psychonomic Bulletin & Review,28,1,2021,Parafoveal pre-processing in children reading English: The importance of external letters,"Milledge, Sara V., Blythe, Hazel I., Liversedge, Simon P.","University of Southampton, Building 44, Highfield Campus, SO17 1BJ, UK; Northumbria University, Newcastle upon Tyne, UK; University of Central Lancashire, Preston, UK",197-208,Brief Report,https://doi.org/10.3758/s13423-020-01806-8,https://link.springer.com/content/pdf/10.3758/s13423-020-01806-8.pdf
Psychonomic Bulletin & Review,28,1,2021,"Semantic memory: A review of methods, models, and current challenges","Kumar, Abhilasha A.","Department of Psychological and Brain Sciences, Washington University in St. Louis, Campus Box 1125, One Brookings Drive, St. Louis, MO, 63130, USA",40-80,Article,https://doi.org/10.3758/s13423-020-01792-x,https://link.springer.com/content/pdf/10.3758/s13423-020-01792-x.pdf
Psychonomic Bulletin & Review,28,1,2021,Deliberation decreases the likelihood of expressing dominant responses,"Martiny-Huenger, Torsten, Bieleke, Maik, Doerflinger, Johannes, Stephensen, Matthew B., Gollwitzer, Peter M.","Department of Psychology, UiT The Arctic University of Norway, Postboks 6050 Langnes, 9037, Tromsø, Norway; University of Vienna, Vienna, Austria; University of Konstanz, Konstanz, Germany; New York University, New York City, NY, USA",139-157,Theoretical Review,https://doi.org/10.3758/s13423-020-01795-8,https://link.springer.com/content/pdf/10.3758/s13423-020-01795-8.pdf
Psychonomic Bulletin & Review,28,1,2021,Drawing and memory: Using visual production to alleviate concreteness effects,"Roberts, Brady R.T., Wammes, Jeffrey D.","Department of Psychology, University of Waterloo, Waterloo, Ontario, Canada; Department of Psychology, Yale University, New Haven, Connecticut, USA",259-267,Brief Report,https://doi.org/10.3758/s13423-020-01804-w,https://link.springer.com/content/pdf/10.3758/s13423-020-01804-w.pdf
Psychonomic Bulletin & Review,28,1,2021,Do estimates of numerosity really adhere to Weber’s law? A reexamination of two case studies,"Testolin, Alberto, McClelland, James L.","Department of General Psychology, University of Padova, Via Venezia 12, 35131, Padova, Italy; Department of Information Engineering, University of Padova, Via Venezia 12, 35131, Padova, Italy; Department of Psychology, Stanford University, Stanford, CA, 94305, USA; Center for Mind, Brain, Computation and Technology, Stanford University, Stanford, CA, USA",158-168,Brief Report,https://doi.org/10.3758/s13423-020-01801-z,https://link.springer.com/content/pdf/10.3758/s13423-020-01801-z.pdf
Psychonomic Bulletin & Review,28,1,2021,Cheaters claim they knew the answers all along,"Stanley, Matthew L., Stone, Alexandria R., Marsh, Elizabeth J.","Department of Psychology and Neuroscience, Duke University, 417 Chapel Drive, Durham, NC, 27708, USA",341-350,Brief Report,https://doi.org/10.3758/s13423-020-01812-w,https://link.springer.com/content/pdf/10.3758/s13423-020-01812-w.pdf
Psychonomic Bulletin & Review,28,1,2021,"Something old, something new: A review of the literature on sleep-related lexicalization of novel words in adults","Palma, Pauline, Titone, Debra","Department of Psychology, McGill University, 2001 McGill College Avenue, Montréal, QC, H3A 1G1, Canada; Centre for Research on Brain, Language and Music, McGill University, Montréal, QC, Canada",96-121,Theoretical Review,https://doi.org/10.3758/s13423-020-01809-5,https://link.springer.com/content/pdf/10.3758/s13423-020-01809-5.pdf
Psychonomic Bulletin & Review,28,1,2021,How does social competition affect true and false recognition?,"Liu, Zhenliang, Liu, Tiantian, Li, Yansong","Reward, Competition and Social Neuroscience Lab, Department of Psychology, School of Social and Behavioral Sciences, Nanjing University, Nanjing, 210023, China; Institute for Brain Sciences, Nanjing University, Nanjing, 210023, China",292-303,Brief Report,https://doi.org/10.3758/s13423-020-01807-7,https://link.springer.com/content/pdf/10.3758/s13423-020-01807-7.pdf
Psychonomic Bulletin & Review,27,6,2020,Are small additions solved by direct retrieval from memory or automated counting procedures? A rejoinder to Chen and Campbell (2018),"Thevenot, Catherine, Barrouillet, Pierre","SSP, Institute of Psychology, University of Lausanne, Géopolis Building, Room 4536, CH-1015, Lausanne, Switzerland; University of Geneva, Geneva, Switzerland",1416-1418,Article,https://doi.org/10.3758/s13423-020-01818-4,https://link.springer.com/content/pdf/10.3758/s13423-020-01818-4.pdf
Psychonomic Bulletin & Review,28,1,2021,Meaningful faces: Self-relevance of semantic context in an initial social encounter improves later face recognition,"McCrackin, Sarah D., Lee, Christopher M., Itier, Roxane J., Fernandes, Myra A.","Department of Psychology, University of Waterloo, 200 University Ave W, Waterloo, ON, N2L 3G1, Canada",283-291,Brief Report,https://doi.org/10.3758/s13423-020-01808-6,https://link.springer.com/content/pdf/10.3758/s13423-020-01808-6.pdf
Psychonomic Bulletin & Review,28,1,2021,"Pretesting boosts recognition, but not cued recall, of targets from unrelated word pairs","Seabrooke, Tina, Mitchell, Chris J., Wills, Andy J., Hollins, Timothy J.","Department of Psychology, University of Southampton, Southampton, UK; Faculty of Health and Human Sciences, Psychology, University of Plymouth, Plymouth, UK",268-273,Brief Report,https://doi.org/10.3758/s13423-020-01810-y,https://link.springer.com/content/pdf/10.3758/s13423-020-01810-y.pdf
Psychonomic Bulletin & Review,28,1,2021,Response time models separate single- and dual-process accounts of memory-based decisions,"Kraemer, Peter M., Fontanesi, Laura, Spektor, Mikhail S., Gluth, Sebastian","Department of Psychology, University of Basel, Missionsstrasse 62a, 4055, Basel, Switzerland; Universitat Pompeu Fabra, Ramon Trias Fargas, 25, Barcelona, 08005, Spain; Barcelona Graduate School of Economics, Ramon Trias Fargas, 25, Barcelona, 08005, Spain",304-323,Brief Report,https://doi.org/10.3758/s13423-020-01794-9,https://link.springer.com/content/pdf/10.3758/s13423-020-01794-9.pdf
Psychonomic Bulletin & Review,28,2,2021,Precise/not precise (PNP): A Brunswikian model that uses judgment error distributions to identify cognitive processes,"Sundh, Joakim, Collsiöö, August, Millroth, Philip, Juslin, Peter","Department of Psychology, Uppsala University, Uppsala, Sweden",351-373,Theoretical Review,https://doi.org/10.3758/s13423-020-01805-9,https://link.springer.com/content/pdf/10.3758/s13423-020-01805-9.pdf
Psychonomic Bulletin & Review,28,1,2021,The attentional blink: A relational accountof attentional engagement,"Becker, Stefanie I., Manoharan, Rheaa T., Folk, Charles L.","School of Psychology, The University of Queensland, St Lucia, QLD, 4072, Australia; Department of Psychology, Villanova University, Villanova, PA, USA",219-227,Brief Report,https://doi.org/10.3758/s13423-020-01813-9,https://link.springer.com/content/pdf/10.3758/s13423-020-01813-9.pdf
Psychonomic Bulletin & Review,28,1,2021,Is working memory capacity related to baseline pupil diameter?,"Unsworth, Nash, Miller, Ashley L., Robison, Matthew K.","Department of Psychology, University of Oregon, Eugene, OR, 97403, USA; Department of Psychology, Arizona State University, Phoenix, AZ, USA",228-237,Brief Report,https://doi.org/10.3758/s13423-020-01817-5,https://link.springer.com/content/pdf/10.3758/s13423-020-01817-5.pdf
Psychonomic Bulletin & Review,28,2,2021,The detrimental effect of semantic similarity in short-term memory tasks: A meta-regression approach,"Ishiguro, Sho, Saito, Satoru","Graduate School of Education, Kyoto University, Yoshida-honmachi, Sakyo-ku, Kyoto, 606-8501, Japan; Japan Society for the Promotion of Science, Tokyo, Japan",384-408,Theoretical Review,https://doi.org/10.3758/s13423-020-01815-7,https://link.springer.com/content/pdf/10.3758/s13423-020-01815-7.pdf
Psychonomic Bulletin & Review,28,1,2021,Alignment in spatial memory: Encoding of reference frames or of relations?,"Schultheis, Holger","Bremen Spatial Cognition Center, Institute for Artificial Intelligence, University of Bremen, Am Fallturm 1, 28359, Bremen, Germany",249-258,Brief Report,https://doi.org/10.3758/s13423-020-01791-y,https://link.springer.com/content/pdf/10.3758/s13423-020-01791-y.pdf
Psychonomic Bulletin & Review,28,3,2021,The JASP guidelines for conducting and reporting a Bayesian analysis,"van Doorn, Johnny, van den Bergh, Don, Böhm, Udo, Dablander, Fabian, Derks, Koen, Draws, Tim, Etz, Alexander, Evans, Nathan J., Gronau, Quentin F., Haaf, Julia M., Hinne, Max, Kucharský, Šimon, Ly, Alexander, Marsman, Maarten, Matzke, Dora, Gupta, Akash R. Komarlu Narendra, Sarafoglou, Alexandra, Stefan, Angelika, Voelkel, Jan G., Wagenmakers, Eric-Jan","University of Amsterdam, Amsterdam, Netherlands; Nyenrode Business University, Breukelen, Netherlands; University of California, Irvine, California, USA; Centrum Wiskunde & Informatica, Amsterdam, Netherlands; Stanford University, Stanford, California, USA",813-826,Theoretical Review,https://doi.org/10.3758/s13423-020-01798-5,https://link.springer.com/content/pdf/10.3758/s13423-020-01798-5.pdf
Psychonomic Bulletin & Review,28,1,2021,Differing effects of gain and loss feedback on rule-based and information-integration category learning,"Liu, Zhiya, Zhang, Yitao, Ma, Ding, Xu, Qunfang, Seger, Carol A.","Key Laboratory of Brain, Cognition and Education Sciences, Ministry of Education, China; School of Psychology, Center for Studies of Psychological Application, and Guangdong Key Laboratory of Mental Health and Cognitive Science, South China Normal University, 55 Zhongshan Avenue West, Guangzhou, 510631, China; Department of Psychology, Molecular, Cellular and Integrative Neurosciences Program, Colorado State University, 1876 Campus Delivery, Fort Collins, CO, 80523, USA",274-282,Brief Report,https://doi.org/10.3758/s13423-020-01816-6,https://link.springer.com/content/pdf/10.3758/s13423-020-01816-6.pdf
Psychonomic Bulletin & Review,28,2,2021,A conceptual framework for the study of demonstrative reference,"Peeters, David, Krahmer, Emiel, Maes, Alfons","Department of Communication and Cognition, TiCC, Tilburg University, P.O. Box 90153, NL-5000 LE, Tilburg, The Netherlands",409-433,Theoretical Review,https://doi.org/10.3758/s13423-020-01822-8,https://link.springer.com/content/pdf/10.3758/s13423-020-01822-8.pdf
Psychonomic Bulletin & Review,28,1,2021,On the noisy spatiotopic encoding of word positions during reading: Evidence from the change-detection task,"Pegado, Felipe, Grainger, Jonathan","Laboratoire de Psychologie Cognitive, CNRS and Aix-Marseille University, 3 place Victor Hugo, 13331, Marseille, France; Institute for Language Communication and the Brain, Aix-Marseille University, Marseille, France",189-196,Brief Report,https://doi.org/10.3758/s13423-020-01819-3,https://link.springer.com/content/pdf/10.3758/s13423-020-01819-3.pdf
Psychonomic Bulletin & Review,28,1,2021,Working memory complex span tasks and fluid intelligence: Does the positional structure of the task matter?,"Debraise, Miriam, Gauvrit, Nicolas, Mathy, Fabien","Université Côte d’Azur, CNRS, BCL, Nice, France; Université de Lille, Lille, France",238-248,Brief Report,https://doi.org/10.3758/s13423-020-01811-x,https://link.springer.com/content/pdf/10.3758/s13423-020-01811-x.pdf
Psychonomic Bulletin & Review,28,2,2021,Conversation in small groups: Speaking and listening strategies depend on the complexities of the environment and group,"Hadley, Lauren V., Whitmer, William M., Brimijoin, W. Owen, Naylor, Graham","Hearing Sciences - Scottish Section, School of Medicine, University of Nottingham, New Lister Building Level 3, Glasgow Royal Infirmary, 10-16 Alexandra Parade, Glasgow, G31 2ER, UK",632-640,Brief Report,https://doi.org/10.3758/s13423-020-01821-9,https://link.springer.com/content/pdf/10.3758/s13423-020-01821-9.pdf
Psychonomic Bulletin & Review,28,2,2021,Discrete-state versus continuous models of the confidence-accuracy relationship in recognition memory,"Delay, Christophe G., Wixted, John T.","Department of Psychology, University of California, San Diego, CA, USA",556-564,Brief Report,https://doi.org/10.3758/s13423-020-01831-7,https://link.springer.com/content/pdf/10.3758/s13423-020-01831-7.pdf
Psychonomic Bulletin & Review,28,2,2021,Training-induced improvement in working memory tasks results from switching to efficient strategies,"Malinovitch, Tamar, Jakoby, Hilla, Ahissar, Merav","Hebrew University of Jerusalem, Jerusalem, Israel; Hadassah Academic College, Jerusalem, Israel",526-536,Brief Report,https://doi.org/10.3758/s13423-020-01824-6,https://link.springer.com/content/pdf/10.3758/s13423-020-01824-6.pdf
Psychonomic Bulletin & Review,28,2,2021,Perspective determines the production and interpretation of pointing gestures,"Herbort, Oliver, Krause, Lisa-Marie, Kunde, Wilfried","Department of Psychology, Julius-Maximilians-Universität Würzburg, Röntgenring 11, Würzburg, Germany",641-648,Brief Report,https://doi.org/10.3758/s13423-020-01823-7,https://link.springer.com/content/pdf/10.3758/s13423-020-01823-7.pdf
Psychonomic Bulletin & Review,28,2,2021,Exploring word memorability: How well do different word properties explain item free-recall probability?,"Madan, Christopher R.","School of Psychology, University Park, University of Nottingham, Nottingham, NG7 2RD, UK",583-595,Brief Report,https://doi.org/10.3758/s13423-020-01820-w,https://link.springer.com/content/pdf/10.3758/s13423-020-01820-w.pdf
Psychonomic Bulletin & Review,28,3,2021,The truth revisited: Bayesian analysis of individual differences in the truth effect,"Schnuerch, Martin, Nadarevic, Lena, Rouder, Jeffrey N.","Department of Psychology, School of Social Sciences, University of Mannheim, 68131, Mannheim, Germany; University of California, Irvine, CA, USA",750-765,Theoretical Review,https://doi.org/10.3758/s13423-020-01814-8,https://link.springer.com/content/pdf/10.3758/s13423-020-01814-8.pdf
Psychonomic Bulletin & Review,28,2,2021,The invisible breast cancer: Experience does not protect against inattentional blindness to clinically relevant findings in radiology,"Williams, Lauren, Carrigan, Ann, Auffermann, William, Mills, Megan, Rich, Anina, Elmore, Joann, Drew, Trafton","Psychology, University of Utah, Salt Lake City, UT, USA; Psychology, Macquarie University, Macquarie Park, Australia; School of Medicine, Department of Radiology and Imaging Sciences, University of Utah, Salt Lake City, UT, USA; Cognitive Science, Macquarie University, Macquarie Park, Australia; David Geffen School of Medicine, UCLA, Los Angeles, CA, USA",503-511,Brief Report,https://doi.org/10.3758/s13423-020-01826-4,https://link.springer.com/content/pdf/10.3758/s13423-020-01826-4.pdf
Psychonomic Bulletin & Review,28,2,2021,Functional orthographic units in Chinese character reading: Are there abstract radical identities?,"Li, Shi Pui Donald, Law, Sam-Po, Lau, Kai-Yan Dustin, Rapp, Brenda","Department of Cognitive Science, The Johns Hopkins University, 237 Krieger Hall, 3400 N Charles Street, Baltimore, MD, 21218, USA; Division of Speech and Hearing Sciences, University of Hong Kong, Pok Fu Lam, Hong Kong; Department of Chinese and Bilingual Studies, The Hong Kong Polytechnic University, Hung Hom, Hong Kong",610-623,Brief Report,https://doi.org/10.3758/s13423-020-01828-2,https://link.springer.com/content/pdf/10.3758/s13423-020-01828-2.pdf
Psychonomic Bulletin & Review,28,2,2021,Default sensitivity in attempts at social influence,"McKenzie, Craig R. M., Leong, Lim M., Sher, Shlomi","Rady School of Management, University of California San Diego, 9500 Gilman Drive, La Jolla, CA, 92093-0553, USA; Department of Psychology, University of California San Diego, La Jolla, CA, 92093, USA; Department of Psychological Science, Pomona College, Claremont, CA, 91711, USA",695-702,Brief Report,https://doi.org/10.3758/s13423-020-01834-4,https://link.springer.com/content/pdf/10.3758/s13423-020-01834-4.pdf
Psychonomic Bulletin & Review,28,2,2021,"The more, the merrier: Treatment frequency influences effectiveness perception and further treatment choice","Barberia, Itxaso, Blanco, Fernando, Rodríguez-Ferreiro, Javier","Departament de Cognició, Desenvolupament i Psicologia de l’Educació, Institut de Neurociències, Universitat de Barcelona, Passeig de la Vall d’Hebron, 171, Barcelona, 08035, Spain; Departamento de Psicología Social, Facultad de Psicología, Universidad de Granada, Campus Universitario de Cartuja, Granada, 18071, Spain; Grup de Recerca en Cognició i Llenguatge, Departament de Cognició, Desenvolupament i Psicologia de l’Educació, Institut de Neurociències, Universitat de Barcelona, Passeig de la Vall d’Hebron, 171, Barcelona, 08035, Spain",665-675,Brief Report,https://doi.org/10.3758/s13423-020-01832-6,https://link.springer.com/content/pdf/10.3758/s13423-020-01832-6.pdf
Psychonomic Bulletin & Review,28,2,2021,Artificial cognition: How experimental psychology can help generate explainable artificial intelligence,"Taylor, J. Eric T., Taylor, Graham W.","The Vector Institute for Artificial Intelligence, Toronto, ON, Canada; The School of Engineering, The University of Guelph, Guelph, ON, Canada",454-475,Theoretical Review,https://doi.org/10.3758/s13423-020-01825-5,https://link.springer.com/content/pdf/10.3758/s13423-020-01825-5.pdf
Psychonomic Bulletin & Review,28,2,2021,Enhanced detection of gaze toward an object: Sociocognitive influences on visual search,"Ramamoorthy, Nayantara, Jamieson, Oliver, Imaan, Nahiyan, Plaisted-Grant, Kate, Davis, Greg","Department of Psychology, University of Cambridge, Cambridge, UK",494-502,Brief Report,https://doi.org/10.3758/s13423-020-01841-5,https://link.springer.com/content/pdf/10.3758/s13423-020-01841-5.pdf
Psychonomic Bulletin & Review,28,2,2021,Context-dependent memory effects in two immersive virtual reality environments: On Mars and underwater,"Shin, Yeon Soon, Masís-Obando, Rolando, Keshavarzian, Neggin, Dáve, Riya, Norman, Kenneth A.","Princeton Neuroscience Institute, Princeton, NJ, USA; Department of Psychology, Princeton University, Princeton, NJ, USA",574-582,Brief Report,https://doi.org/10.3758/s13423-020-01835-3,https://link.springer.com/content/pdf/10.3758/s13423-020-01835-3.pdf
Psychonomic Bulletin & Review,28,2,2021,The nose is hungrier than the eyes,"Chan, Karina, Stevenson, Richard J., Francis, Heather","Department of Psychology, Macquarie University, Sydney, NSW2109, Australia",657-664,Brief Report,https://doi.org/10.3758/s13423-020-01843-3,https://link.springer.com/content/pdf/10.3758/s13423-020-01843-3.pdf
Psychonomic Bulletin & Review,28,2,2021,Subitizing object parts reveals a second stage of individuation,"Poncet, Marlene, Chakravarthi, Ramakrishna","School of Psychology and Neuroscience, University of St Andrews, St Andrews, UK; School of Psychology, University of Aberdeen, Aberdeen, UK",476-486,Brief Report,https://doi.org/10.3758/s13423-020-01836-2,https://link.springer.com/content/pdf/10.3758/s13423-020-01836-2.pdf
Psychonomic Bulletin & Review,28,3,2021,Why optional stopping can be a problem for Bayesians,"de Heide, Rianne, Grünwald, Peter D.","Leiden University, Leiden, Amsterdam, The Netherlands; The Netherlands Centre for Mathematics & Computer Science (CWI), Amsterdam, The Netherlands",795-812,Theoretical Review,https://doi.org/10.3758/s13423-020-01803-x,https://link.springer.com/content/pdf/10.3758/s13423-020-01803-x.pdf
Psychonomic Bulletin & Review,28,2,2021,Labor/leisure decisions in their natural context: The case of the smartphone,"Dora, Jonas, van Hooff, Madelon, Geurts, Sabine, Kompier, Michiel, Bijleveld, Erik","Behavioural Science Institute, Radboud University, P.O. Box 9104, 6500 HE, Nijmegen, The Netherlands",676-685,Brief Report,https://doi.org/10.3758/s13423-020-01844-2,https://link.springer.com/content/pdf/10.3758/s13423-020-01844-2.pdf
Psychonomic Bulletin & Review,28,2,2021,On non-adjacent letter repetition and orthographic processing: Lexical decisions to nonwords created by repeating or inserting letters in words,"Kerr, Emilia, Mirault, Jonathan, Grainger, Jonathan","Laboratoire de Psychologie Cognitive, CNRS, Aix-Marseille University, 3 place Victor Hugo, 13331, Marseille, France",596-609,Brief Report,https://doi.org/10.3758/s13423-020-01837-1,https://link.springer.com/content/pdf/10.3758/s13423-020-01837-1.pdf
Psychonomic Bulletin & Review,28,2,2021,Response competition better explains Stroop interference than does response exclusion,"Roelofs, Ardi","Donders Institute for Brain, Cognition and Behaviour, Centre for Cognition, Radboud University, Spinoza Building B.02.30, Montessorilaan 3, 6525 HR, Nijmegen, The Netherlands",487-493,Brief Report,https://doi.org/10.3758/s13423-020-01846-0,https://link.springer.com/content/pdf/10.3758/s13423-020-01846-0.pdf
Psychonomic Bulletin & Review,28,2,2021,"Delay discounting, cognitive ability, and personality: What matters?","Yeh, Yu-Hua, Myerson, Joel, Green, Leonard","Department of Psychological and Brain Sciences, Washington University in St. Louis, Campus Box 1125, St. Louis, MO, 63130, USA",686-694,Brief Report,https://doi.org/10.3758/s13423-020-01777-w,https://link.springer.com/content/pdf/10.3758/s13423-020-01777-w.pdf
Psychonomic Bulletin & Review,28,2,2021,Instrumental behavior in humans is sensitive to the correlation between response rate and reward rate,"Perez, Omar D.","Division of the Humanities and Social Sciences, California Institute of Technology, 1200 East California Boulevard, Pasadena, CA, 91107, USA; Nuffield College CESS-Santiago, Faculty of Business and Economics, University of Santiago, Santiago, Chile",649-656,Brief Report,https://doi.org/10.3758/s13423-020-01830-8,https://link.springer.com/content/pdf/10.3758/s13423-020-01830-8.pdf
Psychonomic Bulletin & Review,28,2,2021,Graded expectations in visually situated comprehension: Costs and benefits as indexed by the N400,"Staudte, Maria, Ankener, Christine, Drenhaus, Heiner, Crocker, Matthew W.","Department of Language Science and Technology, Saarland University Saarbrücken, Saarbrücken, Germany",624-631,Brief Report,https://doi.org/10.3758/s13423-020-01827-3,https://link.springer.com/content/pdf/10.3758/s13423-020-01827-3.pdf
Psychonomic Bulletin & Review,28,2,2021,Social Agency as a continuum,"Silver, Crystal A., Tatler, Benjamin W., Chakravarthi, Ramakrishna, Timmermans, Bert","School of Psychology, School of Psychology, William Guild Building, Kings College, University of Aberdeen, Old Aberdeen, AB24 3FX, UK",434-453,Theoretical Review,https://doi.org/10.3758/s13423-020-01845-1,https://link.springer.com/content/pdf/10.3758/s13423-020-01845-1.pdf
