Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link
Psychonomic Bulletin & Review,30.0,5.0,2023.0,Selection history contributes to suboptimal attention strategies,"Lee, David S., Anderson, Brian A.","Department of Psychological and Brain Sciences, Texas A&M University, 4235 TAMU, College Station, TX, 77843-4235, USA",1866-1873,Brief Report,https://doi.org/10.3758/s13423-023-02285-3,https://link.springer.com/content/pdf/10.3758/s13423-023-02285-3.pdf
Psychonomic Bulletin & Review,30.0,5.0,2023.0,Emphasis on peripheral vision is accompanied by pupil dilation,"Vilotijević, Ana, Mathôt, Sebastiaan","Department of Psychology, University of Groningen, Grote Kruisstraat 2/1, 9712TS, Groningen, The Netherlands",1848-1856,Brief Report,https://doi.org/10.3758/s13423-023-02283-5,https://link.springer.com/content/pdf/10.3758/s13423-023-02283-5.pdf
Psychonomic Bulletin & Review,30.0,5.0,2023.0,The non-unitary nature of information preference,"Liew, Shi Xian, Embrey, Jake R., Newell, Ben R.","School of Psychology, UNSW, Sydney, NSW, Australia",1966-1974,Brief Report,https://doi.org/10.3758/s13423-022-02243-5,https://link.springer.com/content/pdf/10.3758/s13423-022-02243-5.pdf
Psychonomic Bulletin & Review,30.0,5.0,2023.0,Effects of blocked versus interleaved training on relative value learning,"Hayes, William M., Wedell, Douglas H.","Department of Psychology, University of South Carolina, 1512 Pendleton St, Columbia, SC, 29208, USA",1895-1907,Brief Report,https://doi.org/10.3758/s13423-023-02290-6,https://link.springer.com/content/pdf/10.3758/s13423-023-02290-6.pdf
Psychonomic Bulletin & Review,30.0,5.0,2023.0,Temporal Bell inequalities in cognition,"Waddup, Oliver J., Yearsley, James M., Blasiak, Pawel, Pothos, Emmanuel M.","Department of Psychology, City, University of London, London, UK; Institute of Nuclear Physics, Polish Academy of Sciences, Kraków, Poland",1946-1953,Brief Report,https://doi.org/10.3758/s13423-023-02275-5,https://link.springer.com/content/pdf/10.3758/s13423-023-02275-5.pdf
Psychonomic Bulletin & Review,30.0,5.0,2023.0,Here it comes: Active forgetting triggered even just by anticipation of an impending event boundary,"Wang, Vivian, Ongchoco, Joan Danielle K., Scholl, Brian J.","Department of Psychology, Yale University, Box 208205, New Haven, CT, 06520-8205, USA",1917-1927,Brief Report,https://doi.org/10.3758/s13423-023-02278-2,https://link.springer.com/content/pdf/10.3758/s13423-023-02278-2.pdf
Psychonomic Bulletin & Review,30.0,5.0,2023.0,Objects are selected for attention based upon meaning during passive scene viewing,"Peacock, Candace E., Hall, Elizabeth H., Henderson, John M.","Center for Mind and Brain, University of California, 267 Cousteau Place, Davis, CA, 95618, USA; Department of Psychology, University of California, Davis, CA, USA",1874-1886,Brief Report,https://doi.org/10.3758/s13423-023-02286-2,https://link.springer.com/content/pdf/10.3758/s13423-023-02286-2.pdf
Psychonomic Bulletin & Review,30.0,5.0,2023.0,Drawing your way to an A: Long-lasting improvements in classroom quiz performance following drawing,"Jalava, Shaela T., Wammes, Jeffrey D., Cheng, Ken","Department of Psychology, Queen’s University, Kingston, Canada; Centre for Neuroscience Studies, Queen’s University, Kingston, Canada; Biological Sciences, Macquarie University, Sydney, NSW, Australia",1939-1945,Brief Report,https://doi.org/10.3758/s13423-023-02294-2,https://link.springer.com/content/pdf/10.3758/s13423-023-02294-2.pdf
Psychonomic Bulletin & Review,30.0,5.0,2023.0,Visuo-motor interference is modulated by task interactivity: A kinematic study,"Rocca, Matilde, Sacheli, Lucia Maria, Romeo, Luca, Cavallo, Andrea","Department of Psychology and Berlin School of Mind and Brain, Humboldt University of Berlin, Berlin, Germany; C’MoN, Cognition, Motion and Neuroscience Unit, Fondazione Istituto Italiano di Tecnologia, Genova, Italy; Department of Psychology and Milan Center for Neuroscience (NeuroMi), University of Milano-Bicocca, Milano, Italy; Department of Economics and Law, University of Macerata, Macerata, Italy; Computational Statistics and Machine Learning Laboratory, Center for Human Technologies, Fondazione Istituto Italiano di Tecnologia, Genova, Italy; Move‘N’Brains Lab, Department of Psychology, University of Torino, Torino, Italy",1788-1801,Brief Report,https://doi.org/10.3758/s13423-023-02297-z,https://link.springer.com/content/pdf/10.3758/s13423-023-02297-z.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,The recognition effects of attribute ambiguity,"Chang, Minyu, Brainerd, C. J.","Department of Psychology, McGill University, 2001 Avenue McGill College, Montréal, QC, H3A 1G1, Canada; Department of Psychology and Human Neuroscience Institute, Cornell University, Ithaca, NY, USA",2315-2327,Brief Report,https://doi.org/10.3758/s13423-023-02291-5,https://link.springer.com/content/pdf/10.3758/s13423-023-02291-5.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,The temporal development of memory processes in source monitoring: An investigation with mouse tracking,"Tanyas, Hilal, Kuhlmann, Beatrice G.","School of Social Sciences, Department of Psychology, University of Mannheim, Mannheim, Germany",2305-2314,Brief Report,https://doi.org/10.3758/s13423-023-02289-z,https://link.springer.com/content/pdf/10.3758/s13423-023-02289-z.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,A Letter is a Letter and its Co-Occurrences: Cracking the Emergence of Position-Invariance Processing,"Fernández-López, Maria, Perea, Manuel","Department of Methodology of Behavioral Sciences and ERI-Lectura, Univesity of València, Facultat de Psicologia i Logopèdia, Blasco Ibáñez Avenue 21, 46010, València, Spain; Nebrija University, Madrid, Spain",2328-2337,Brief Report,https://doi.org/10.3758/s13423-023-02265-7,https://link.springer.com/content/pdf/10.3758/s13423-023-02265-7.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,Seeing far: Abstract construal and visual distance judgments,"Chan, Eugene Y., Maglio, Sam J.","Toronto Metropolitan University, Toronto, ON, Canada; University of Toronto at Scarborough, Toronto, ON, Canada",2196-2202,Brief Report,https://doi.org/10.3758/s13423-023-02300-7,https://link.springer.com/content/pdf/10.3758/s13423-023-02300-7.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,Repetition could increase the perceived truth of conspiracy theories,"Béna, Jérémy, Rihet, Mathias, Carreras, Ophélie, Terrier, Patrice","UCLouvain, PSP IPSY, 10 Place du Cardinal Mercier, 1348, Louvain-la-Neuve, Belgium; CLLE, Université de Toulouse, CNRS, Toulouse, France",2397-2406,Brief Report,https://doi.org/10.3758/s13423-023-02276-4,https://link.springer.com/content/pdf/10.3758/s13423-023-02276-4.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,Does food recognition depend on color?,"Sun, Jisoo, Gauthier, Isabel","Department of Psychology, Vanderbilt University, 111 21st Avenue South, Nashville, TN, 37240, USA",2219-2229,Brief Report,https://doi.org/10.3758/s13423-023-02298-y,https://link.springer.com/content/pdf/10.3758/s13423-023-02298-y.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,Audiovisual correspondence facilitates the visual search for biological motion,"Shen, Li, Lu, Xiqian, Wang, Ying, Jiang, Yi","State Key Laboratory of Brain and Cognitive Science, CAS Center for Excellence in Brain Science and Intelligence Technology, Institute of Psychology, Chinese Academy of Sciences, 16 Lincui Road, Chaoyang District, Beijing, 100101, China; Department of Psychology, University of Chinese Academy of Sciences, Beijing, 100049, China; Chinese Institute for Brain Research, Beijing, 102206, China",2272-2281,Brief Report,https://doi.org/10.3758/s13423-023-02308-z,https://link.springer.com/content/pdf/10.3758/s13423-023-02308-z.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,Articulation posture influences pitch during singing imagery,"Körner, Anita, Strack, Fritz","Department of Psychology, University of Kassel, Holländische Straße 36–38, 34127, Kassel, Germany; Department of Psychology, University of Würzburg, Würzburg, Germany",2187-2195,Brief Report,https://doi.org/10.3758/s13423-023-02306-1,https://link.springer.com/content/pdf/10.3758/s13423-023-02306-1.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,No need to integrate action information during coarse semantic processing of man-made tools,"Yu, Wenyuan, Ni, Long, Zhang, Zijian, Zheng, Weiqi, Liu, Ye","State Key Laboratory of Brain and Cognitive Science, Institute of Psychology, Chinese Academy of Sciences, 16 Lincui Road, Chaoyang District, Beijing, 100101, People’s Republic of China; Department of Psychology, University of Chinese Academy of Sciences, Beijing, 101408, People’s Republic of China; Research Center for Applied Mathematics and Machine Intelligence, Research Institute of Basic Theories, Zhejiang Lab, Hangzhou, 311121, People’s Republic of China; School of Psychology, Beijing Sport University, Beijing, 100084, People’s Republic of China",2230-2239,Brief Report,https://doi.org/10.3758/s13423-023-02301-6,https://link.springer.com/content/pdf/10.3758/s13423-023-02301-6.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,The role of salience in the suppression of distracting stimuli,"Stilwell, Brad T., Adams, Owen J., Egeth, Howard E., Gaspelin, Nicholas","Department of Psychology, State University of New York at Binghamton, PO Box 6000, Binghamton, NY, 13902-6000, USA; Johns Hopkins University, Baltimore, MD, USA",2262-2271,Brief Report,https://doi.org/10.3758/s13423-023-02302-5,https://link.springer.com/content/pdf/10.3758/s13423-023-02302-5.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,Beyond grasping: Syllables processing influences mere manual keypress,"Heurley, Loïc P., Guerineau, Ronan, Sabek, Hamza","Laboratoire sur les Interactions Cognition, Action, Émotion (LICAE)—Université Paris Nanterre, 200 avenue de La République, 92001, Nanterre Cedex, France",2203-2209,Brief Report,https://doi.org/10.3758/s13423-023-02307-0,https://link.springer.com/content/pdf/10.3758/s13423-023-02307-0.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,Perceived image size modulates visual memory,"Jeong, Su Keun","Department of Psychology, Chungbuk National University, Chungdae-ro 1, Seowon- Gu, Cheongju, Chungbuk, Korea, 28644",2282-2288,Brief Report,https://doi.org/10.3758/s13423-023-02313-2,https://link.springer.com/content/pdf/10.3758/s13423-023-02313-2.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,Influences of temporal order in temporal reproduction,"Baykan, Cemre, Zhu, Xiuna, Allenmark, Fredrik, Shi, Zhuanghua","General and Experimental Psychology, Department of Psychology, Ludwig Maximilian University of Munich, 80802, Munich, Germany",2210-2218,Brief Report,https://doi.org/10.3758/s13423-023-02310-5,https://link.springer.com/content/pdf/10.3758/s13423-023-02310-5.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,"Independent measurement of face perception, face matching, and face memory reveals impairments in face perception and memory, but not matching, in autism","Stantić, Mirta, Brown, Katie, Ichijo, Eri, Pounder, Zoë, Catmur, Caroline, Bird, Geoffrey","Department of Experimental Psychology, University of Oxford, Oxford, UK; Department of Psychology, King’s College London, London, UK; School of Psychology, University of Birmingham, Birmingham, UK",2240-2249,Brief Report,https://doi.org/10.3758/s13423-023-02304-3,https://link.springer.com/content/pdf/10.3758/s13423-023-02304-3.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,Mutual interplay between cognitive offloading and secondary task performance,"Grinschgl, Sandra, Papenmeier, Frank, Meyerhoff, Hauke S.","Department of Psychology, University of Graz, Universitätsplatz 2, 8010, Graz, Austria; Department of Psychology, University of Tübingen, Tübingen, Germany; University of Erfurt, Erfurt, Germany; Leibniz-Institut für Wissensmedien, Tübingen, Germany",2250-2261,Brief Report,https://doi.org/10.3758/s13423-023-02312-3,https://link.springer.com/content/pdf/10.3758/s13423-023-02312-3.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,The less-is-better effect: a developmental perspective,"Parrish, Audrey E., Sandgren, Emma E.","Department of Psychology, The Citadel, 171 Moultrie St, Charleston, SC, 29409, USA",2363-2370,Brief Report,https://doi.org/10.3758/s13423-023-02318-x,https://link.springer.com/content/pdf/10.3758/s13423-023-02318-x.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,Working memory for time intervals: Another manifestation of the central tendency effect,"Gümüş, Gamze, Balcı, Fuat","Department of Psychology, Koç University, Istanbul, Türkiye; Department of Biological Sciences, University of Manitoba, 50 Sifton Road, BSB 222, Winnipeg, MB, R3T 2M5, Canada",2289-2295,Brief Report,https://doi.org/10.3758/s13423-023-02324-z,https://link.springer.com/content/pdf/10.3758/s13423-023-02324-z.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,The role of sleep for memory consolidation: does sleep protect memories from retroactive interference?,"Abel, Magdalena, Nickl, Anna T., Reßle, Anna, Unger, Carmen, Bäuml, Karl-Heinz T.","Department of Experimental Psychology, Regensburg University, Regensburg, Germany",2296-2304,Brief Report,https://doi.org/10.3758/s13423-023-02264-8,https://link.springer.com/content/pdf/10.3758/s13423-023-02264-8.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,How do we regard fictional people? How do they regard us?,"Salomon-Amend, Meghan M., Rips, Lance J.","Psychology Department, Northwestern University, 2029 Sheridan Road, Evanston, IL, 60208, USA",2371-2386,Brief Report,https://doi.org/10.3758/s13423-023-02317-y,https://link.springer.com/content/pdf/10.3758/s13423-023-02317-y.pdf
Psychonomic Bulletin & Review,30.0,6.0,2023.0,Thinking false and slow: Implausible beliefs and the Cognitive Reflection Test,"Martire, Kristy A., Robson, Samuel G., Drew, Manisara, Nicholls, Kate, Faasse, Kate","The University of New South Wales, Kensington, NSW, 2052, Australia",2387-2396,Brief Report,https://doi.org/10.3758/s13423-023-02321-2,https://link.springer.com/content/pdf/10.3758/s13423-023-02321-2.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Mission impossible? Spatial context relearning following a target relocation event depends on cue predictiveness,"Geyer, Thomas, Zinchenko, Artyom, Seitz, Werner, Balik, Merve, Müller, Hermann J., Conci, Markus","Department of Psychology, Ludwig Maximilian University of Munich, Leopoldstraße 13, 80802, Munich, Germany; Munich Center of Neurosciences–Brain & Mind, Munich, Germany; NICUM–NeuroImaging Core Unit Munich, Munich, Germany",148-155,Brief Report,https://doi.org/10.3758/s13423-023-02328-9,https://link.springer.com/content/pdf/10.3758/s13423-023-02328-9.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Salient sounds distort time perception and production,"Symons, Ashley, Dick, Fred, Tierney, Adam","Department of Psychological Sciences, Birkbeck, University of London, Malet Street, London, WC1E 7HX, UK; Experimental Psychology, Division of Psychology and Language Sciences, University College London, London, UK",137-147,Brief Report,https://doi.org/10.3758/s13423-023-02305-2,https://link.springer.com/content/pdf/10.3758/s13423-023-02305-2.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,To-be-forgotten information shows more relative forgetting over time than to-be-remembered information,"Nickl, Anna T., Bäuml, Karl-Heinz T.","Department of Experimental Psychology, Regensburg University, 93040, Regensburg, Germany",156-165,Brief Report,https://doi.org/10.3758/s13423-023-02330-1,https://link.springer.com/content/pdf/10.3758/s13423-023-02330-1.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Age of acquisition effects in Chinese two-character compound words: a megastudy of eye movements during reading,"Wang, Jue, Chen, Baoguo, Jiang, Xin","School of Psychology, Beijing Language and Culture University, Beijing, 100083, China; Faculty of Psychology, Beijing Normal University, Beijing, 100875, China",166-175,Brief Report,https://doi.org/10.3758/s13423-023-02329-8,https://link.springer.com/content/pdf/10.3758/s13423-023-02329-8.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Sequence effects and speech processing: cognitive load for speaker-switching within and across accents,"McLaughlin, Drew J., Colvett, Jackson S., Bugg, Julie M., Van Engen, Kristin J.","Department of Psychological and Brain Sciences, Washington University in St. Louis, St Louis, MO, USA; Basque Center on Cognition, Brain and Language, Paseo Mikeletegi, 69, 20009, Donostia-San Sebastián, Gipuzkoa, Spain",176-186,Brief Report,https://doi.org/10.3758/s13423-023-02322-1,https://link.springer.com/content/pdf/10.3758/s13423-023-02322-1.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Refinement of face representations by exposure reveals different time scales of biases in face processing,"Lulav-Bash, Tal, Avidan, Galia, Hadad, Bat-Sheva","Department of Special Education, Faculty of Education, University of Haifa, 199 Abba Khoushy Ave, 3498838, Haifa, Israel; Department of Cognitive and Brain Sciences, Ben-Gurion University of the Negev, Beer Sheva, Israel; Department of Psychology, Ben-Gurion University of the Negev, Beer Sheva, Israel; Edmond J. Safra Brain Research Center, University of Haifa, Haifa, Israel",196-208,Brief Report,https://doi.org/10.3758/s13423-023-02314-1,https://link.springer.com/content/pdf/10.3758/s13423-023-02314-1.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Human talkers change their voices to elicit specific trait percepts,"Guldner, Stella, Lavan, Nadine, Lally, Clare, Wittmann, Lisa, Nees, Frauke, Flor, Herta, McGettigan, Carolyn","Department of Child and Adolescent Psychiatry and Psychotherapy, Central Institute of Mental Health, Medical Faculty Mannheim, Heidelberg University, Mannheim, Germany; Institute of Cognitive and Clinical Neuroscience, Central Institute of Mental Health, Medical Faculty Mannheim, Heidelberg University, Mannheim, Germany; Department of Psychology, Queen Mary University of London, London, UK; Department of Speech, Hearing and Phonetic Sciences, University College London, London, UK; Institute of Psychology, University of Regensburg, Regensburg, Germany; Institute of Medical Psychology and Medical Sociology, University Medical Centre Schleswig Holstein, Kiel University, Kiel, Germany",209-222,Brief Report,https://doi.org/10.3758/s13423-023-02333-y,https://link.springer.com/content/pdf/10.3758/s13423-023-02333-y.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Close counterfactuals and almost doing the impossible,"Doan, Tiffany, Denison, Stephanie, Friedman, Ori","Department of Psychology, University of Waterloo, 200 University Avenue W, Waterloo, Ontario, N2L 3G1, Canada",187-195,Brief Report,https://doi.org/10.3758/s13423-023-02335-w,https://link.springer.com/content/pdf/10.3758/s13423-023-02335-w.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,“This behavior strikes us as ideal”: assessment and anticipations of Huisman (2022),"Sarafoglou, Alexandra, Bartoš, František, Stefan, Angelika, Haaf, Julia M., Wagenmakers, Eric-Jan","Department of Psychology, University of Amsterdam, Nieuwe Achtergracht 129B, 1001, NK, Amsterdam, Netherlands; Department of Psychology, Universität der Bundeswehr München, Munich, Germany",242-248,Brief Report,https://doi.org/10.3758/s13423-023-02299-x,https://link.springer.com/content/pdf/10.3758/s13423-023-02299-x.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Suppression of a salient distractor protects the processing of target features,"Narhi-Martinez, William, Dube, Blaire, Chen, Jiageng, Leber, Andrew B., Golomb, Julie D.","Department of Psychology, The Ohio State University, 1835 Neil Ave, Columbus, OH, 43210, USA",223-233,Brief Report,https://doi.org/10.3758/s13423-023-02339-6,https://link.springer.com/content/pdf/10.3758/s13423-023-02339-6.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Survival processing occupies the central bottleneck of cognitive processing: A psychological refractory period analysis,"Kroneisen, Meike, Erdfelder, Edgar, Groß, Rika Maria, Janczyk, Markus","Department of Psychology, Rheinland Pfälzische Technische Universität Kaiserslautern Landau, Landau, Germany; Department of Psychology, University of Mannheim, Mannheim, Germany; Department of Psychology, University of Bremen, Bremen, Germany",274-282,Brief Report,https://doi.org/10.3758/s13423-023-02340-z,https://link.springer.com/content/pdf/10.3758/s13423-023-02340-z.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,"The generality of the attentional boost effect for famous, unfamiliar, and inverted faces","Oliver, Gavin W., Lee, Vanessa G.","Department of Psychology, University of Minnesota, S419 Elliott Hall, 75 East River Road, Minneapolis, MN, 55455, USA",234-241,Brief Report,https://doi.org/10.3758/s13423-023-02346-7,https://link.springer.com/content/pdf/10.3758/s13423-023-02346-7.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,The push–pull of serial dependence effects: Attraction to the prior response and repulsion from the prior stimulus,"Sadil, Patrick, Cowell, Rosemary A., Huber, David E.","Department of Biostatistics, Johns Hopkins Bloomberg School of Public Health, Baltimore, MD, USA; Institute of Cognitive Science, University of Colorado Boulder, Boulder, CO, USA; Department of Psychology and Neuroscience, University of Colorado Boulder, Boulder, CO, USA",259-273,Brief Report,https://doi.org/10.3758/s13423-023-02320-3,https://link.springer.com/content/pdf/10.3758/s13423-023-02320-3.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Verbal working memory capacity modulates semantic and phonological prediction in spoken comprehension,"Li, Xinjing, Qu, Qingqing","Key Laboratory of Behavioral Science, Institute of Psychology, Chinese Academy of Sciences, 16 Lincui Road, Chaoyang District, Beijing, China, 100101; Department of Psychology, University of Chinese Academy of Sciences, Beijing, China",249-258,Brief Report,https://doi.org/10.3758/s13423-023-02348-5,https://link.springer.com/content/pdf/10.3758/s13423-023-02348-5.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,The effects of lexical- and sentence-level contextual cues on Chinese word segmentation,"Huang, Linjieqiong, Li, Xingshan","CAS Key Laboratory of Behavioral Science, Institute of Psychology, Chinese Academy of Sciences, 16 Lincui Road, Beijing, China; Department of Psychology, University of Chinese Academy of Sciences, Beijing, China",293-302,Brief Report,https://doi.org/10.3758/s13423-023-02336-9,https://link.springer.com/content/pdf/10.3758/s13423-023-02336-9.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Control over attentional capture within 170 ms by long-term memory control settings: Evidence from the N2pc,"Plater, Lindsay, Giammarco, Maria, Joubran, Samantha, Al-Aidroos, Naseem","Department of Psychology, University of Guelph, Guelph, ON, N1G 2W1, Canada",283-292,Brief Report,https://doi.org/10.3758/s13423-023-02352-9,https://link.springer.com/content/pdf/10.3758/s13423-023-02352-9.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,The effect of prevalence on distractor speeded search termination,"Lui, Lisa, Pratt, Jay, Lawrence, Rebecca K.","School of Applied Psychology, Griffith University, Level 7 Ian O’Connor Building (G40), Parklands Drive, Southport, Qld, 4222, Australia; The University of Toronto, Toronto, Ontario, Canada",303-311,Brief Report,https://doi.org/10.3758/s13423-023-02337-8,https://link.springer.com/content/pdf/10.3758/s13423-023-02337-8.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Causal learning with delays up to 21 hours,"Zhang, Yiwen, Rottman, Benjamin M.","Uinversity of Pittsburg, Pittsburgh, USA",312-324,Brief Report,https://doi.org/10.3758/s13423-023-02342-x,https://link.springer.com/content/pdf/10.3758/s13423-023-02342-x.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Resting Stroop task: Evidence of task conflict in trials with no required response,"Hershman, Ronen, Dadon, Gal, Kiesel, Andrea, Henik, Avishai","Department of Psychology and The Zelman Center for Brain Science, Ben-Gurion University of the Negev, Beer-Sheva, Israel; Department of Psychology, Innsbruck University, Innrain 52f, Innsbruck, 6020, Austria; Department of Psychology, University of Freiburg, Freiburg, Germany",353-360,Brief Report,https://doi.org/10.3758/s13423-023-02354-7,https://link.springer.com/content/pdf/10.3758/s13423-023-02354-7.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,The effects of color and saturation on the enjoyment of real-life images,"Lin, Chenyang, Mottaghi, Sabrina, Shams, Ladan","Neuroscience Interdepartmental Program, University of California, Los Angeles, CA, USA; Department of Psychology, University of California, Los Angeles, CA, USA; Department of BioEngineering, University of California, Los Angeles, CA, USA",361-372,Brief Report,https://doi.org/10.3758/s13423-023-02357-4,https://link.springer.com/content/pdf/10.3758/s13423-023-02357-4.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Life motion signals modulate visual working memory,"Huang, Suqi, Ge, Yiping, Wang, Li, Jiang, Yi","State Key Laboratory of Brain and Cognitive Science, CAS Center for Excellence in Brain Science and Intelligence Technology, Institute of Psychology, Chinese Academy of Sciences, 16 Lincui Road, Chaoyang District, Beijing, 100101, China; Department of Psychology, University of Chinese Academy of Sciences, 19A Yuquan Road, Beijing, 100049, China; Chinese Institute for Brain Research, 26 Science Park Road, Beijing, 102206, China",380-388,Brief Report,https://doi.org/10.3758/s13423-023-02362-7,https://link.springer.com/content/pdf/10.3758/s13423-023-02362-7.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,The prod eff: Partially producing items moderates the production effect,"Kelly, Megan O., Ensor, Tyler M., MacLeod, Colin M., Risko, Evan F.","Department of Psychology, University of Waterloo, Waterloo, ON, N2L 3G1, Canada; Department of Psychology, California State University, Bakersfield, CA, USA",373-379,Brief Report,https://doi.org/10.3758/s13423-023-02360-9,https://link.springer.com/content/pdf/10.3758/s13423-023-02360-9.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,"The time course of visual foraging in the lifespan: Spatial scanning, organization search, and target processing","Bella-Fernández, Marcos, Suero Suñé, Manuel, Gil-Gómez de Liaño, Beatriz","Facultad de Psicología, Universidad Autónoma de Madrid, C/ Ivan Pavlov 6, 28029, Madrid, Spain; Universidad Pontificia de Comillas, Madrid, Spain",325-339,Brief Report,https://doi.org/10.3758/s13423-023-02345-8,https://link.springer.com/content/pdf/10.3758/s13423-023-02345-8.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,An event-termination cue causes perceived time to dilate,"Choe, Seonggyu, Kwon, Oh-Sang","Department of Biomedical Engineering, Ulsan National Institute of Science and Technology, 50 UNIST-gil, Ulsan, 44919, Republic of Korea",659-669,Brief Report,https://doi.org/10.3758/s13423-023-02368-1,https://link.springer.com/content/pdf/10.3758/s13423-023-02368-1.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,The benefit of making voluntary choices generalizes across multiple effectors,"Luo, Xiaoxiao, Wang, Lihui, Gu, Jiayan, Zhang, Qiongting, Ma, Hongyu, Zhou, Xiaolin","Faculty of Education, Yunnan Normal University, 650500, Kunming, China; Shanghai Key Laboratory of Mental Health and Psychological Crisis Intervention, School of Psychology and Cognitive Science, East China Normal University, Shanghai, 200062, China; Beijing Key Laboratory of Behavior and Mental Health, School of Psychological and Cognitive Sciences, Peking University, Beijing, China; Shanghai Key Laboratory of Psychotic Disorders, Shanghai Mental Health Center, Shanghai Jiao Tong University School of Medicine, Shanghai, China; Institute of Psychology and Behavioral Science, Shanghai Jiao Tong University, Shanghai, China; Shanghai Center for Brain Science and Brain-Inspired Intelligence Technology, Shanghai, China; Institute of Linguistics, Shanghai International Studies University, Shanghai, China; Department of Psychological & Brain Sciences, Boston University, Boston, MA, USA; PKU-IDG/McGovern Institute for Brain Research, Peking University, Beijing, China",340-352,Brief Report,https://doi.org/10.3758/s13423-023-02350-x,https://link.springer.com/content/pdf/10.3758/s13423-023-02350-x.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Unconscious face processing shows a different lateralisation pattern,"Chang, Shuai, He, Ling, Jiang, Rong, Zhang, Xinyu, Meng, Ming","Philosophy and Social Science Laboratory of Reading and Development in Children and Adolescents (South China Normal University), Ministry of Education, Guangzhou, China; Guangdong Key Laboratory of Mental Health and Cognitive Science, School of Psychology, South China Normal University, Guangzhou, China",649-658,Brief Report,https://doi.org/10.3758/s13423-023-02367-2,https://link.springer.com/content/pdf/10.3758/s13423-023-02367-2.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,Parsing the late-closure ambiguity: While Schrödinger measured the cat escaped from the box,"Qian, Zhiying, Dell, Gary S.","Department of Modern Languages and Linguistics, Florida State University, 625 University Way, Tallahassee, FL, 32306, USA; Department of Psychology, University of Illinois at Urbana-Champaign, Urbana-Champaign, IL, USA; Beckman Institute of Advanced Science and Technology, University of Illinois at Urbana-Champaign, Urbana-Champaign, IL, USA",401-409,Brief Report,https://doi.org/10.3758/s13423-023-02363-6,https://link.springer.com/content/pdf/10.3758/s13423-023-02363-6.pdf
