Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Journal of Experimental Social Psychology,91,N/A,2020,The dark side of gratitude: Gratitude could lead to moral violation,"Ruida Zhu, Zhenhua Xu, Honghong Tang, Huagen Wang, ... Chao Liu",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104048,https://www.sciencedirect.com/science/article/pii/S0022103120303887/pdfft?md5=d2ffa02c39c1e43141624582a354aead&pid=1-s2.0-S0022103120303887-main.pdf,11
Journal of Experimental Social Psychology,91,N/A,2020,A conflict of values: When perceived compassion decreases trust,"Matthew J. Lupoli, Min Zhang, Yidan Yin, Christopher Oveis",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104049,https://www.sciencedirect.com/science/article/pii/S0022103120303899/pdfft?md5=1b485e661b3345f82413d347fd35aec2&pid=1-s2.0-S0022103120303899-main.pdf,14
Journal of Experimental Social Psychology,91,N/A,2020,Allocating moral responsibility to multiple agents,"Ana P. Gantman, Anni Sternisko, Peter M. Gollwitzer, Gabriele Oettingen, Jay J. Van Bavel",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2020.104027,https://www.sciencedirect.com/science/article/pii/S002210312030367X/pdfft?md5=bac4b6b6d39872bb7f207ce2395563d9&pid=1-s2.0-S002210312030367X-main.pdf,8
Journal of Experimental Social Psychology,91,N/A,2020,The impact of classroom diversity philosophies on the STEM performance of undergraduate students of color,"Jessica J. Good, Kimberly A. Bourne, R. Grace Drake",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2020.104026,https://www.sciencedirect.com/science/article/pii/S0022103120303668/pdfft?md5=97122c64229e88dfbf3e39b644fead05&pid=1-s2.0-S0022103120303668-main.pdf,N/A
Journal of Experimental Social Psychology,92,N/A,2021,Are we at all liberal at heart? High-powered tests find no effect of intuitive thinking on moral foundations,"Ozan Isler, Onurcan Yilmaz, Burak Doğruyol",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104050,https://www.sciencedirect.com/science/article/pii/S0022103120303905/pdfft?md5=67a3b4af680b71b6d0871b9fdf258032&pid=1-s2.0-S0022103120303905-main.pdf,5
Journal of Experimental Social Psychology,92,N/A,2021,When photos backfire: Truthiness and falsiness effects in comparative judgments,"Lynn Zhang, Eryn J. Newman, Norbert Schwarz",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104054,https://www.sciencedirect.com/science/article/pii/S0022103120303942/pdfft?md5=5be4a6c627404f08713ce2dd4823e0f0&pid=1-s2.0-S0022103120303942-main.pdf,8
Journal of Experimental Social Psychology,92,N/A,2021,Misprediction of affective outcomes due to different evaluation modes: Replication and extension of two distinction bias experiments by Hsee and Zhang (2004),"Farid Anvari, Jerome Olsen, Wing Yiu Hung, Gilad Feldman",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104052,https://www.sciencedirect.com/science/article/pii/S0022103120303929/pdfft?md5=835516321847bd3bf70ee9709703e0c1&pid=1-s2.0-S0022103120303929-main.pdf,7
Journal of Experimental Social Psychology,92,N/A,2021,Applying insights from magic to improve deception in research: The Swiss cheese model,"Jay A. Olson, Amir Raz",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104053,https://www.sciencedirect.com/science/article/pii/S0022103120303930/pdfft?md5=e8cde449d241eca62f8cdf6712608910&pid=1-s2.0-S0022103120303930-main.pdf,21
Journal of Experimental Social Psychology,92,N/A,2021,Social deliberation systematically shifts resource allocation decisions by focusing on the fate of the least well-off,"Atsushi Ueshima, Hugo Mercier, Tatsuya Kameda",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104067,https://www.sciencedirect.com/science/article/pii/S0022103120304078/pdfft?md5=a93d46d00c6ba24938aaf668eef51445&pid=1-s2.0-S0022103120304078-main.pdf,N/A
Journal of Experimental Social Psychology,92,N/A,2021,"Evidence against subliminal anchoring: Two close, highly powered, preregistered, and failed replication attempts","Lukas Röseler, Astrid Schütz, Pia A. Blank, Marieluisa Dück, ... Christian Seida",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104066,https://www.sciencedirect.com/science/article/pii/S0022103120304066/pdfft?md5=726ba456c9f888078af5b48bee888596&pid=1-s2.0-S0022103120304066-main.pdf,N/A
Journal of Experimental Social Psychology,92,N/A,2021,Nostalgia relieves the disillusioned mind,"Paul J. Maher, Eric R. Igou, Wijnand A.P. van Tilburg",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104061,https://www.sciencedirect.com/science/article/pii/S0022103120304017/pdfft?md5=41c8c95d9a93d5bf2a3ef0163daffbbd&pid=1-s2.0-S0022103120304017-main.pdf,N/A
Journal of Experimental Social Psychology,92,N/A,2021,The effects of sexualized video game characters and character personalization on women's self-objectification and body satisfaction,"Marika Skowronski, Robert Busching, Barbara Krahé",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104051,https://www.sciencedirect.com/science/article/pii/S0022103120303917/pdfft?md5=82528a01f1d54bea529a79705b66f7de&pid=1-s2.0-S0022103120303917-main.pdf,N/A
Journal of Experimental Social Psychology,92,N/A,2021,Gaming for peace: Virtual contact through cooperative video gaming increases children's intergroup tolerance in the context of the Israeli–Palestinian conflict,"Joy Benatov, Rony Berger, Carmit T. Tadmor",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104065,https://www.sciencedirect.com/science/article/pii/S0022103120304054/pdfft?md5=3ca490e2a2a51c11ab155e17e70e2212&pid=1-s2.0-S0022103120304054-main.pdf,10
Journal of Experimental Social Psychology,92,N/A,2021,A fluctuating sense of power is associated with reduced well-being,"Eric M. Anicich, Michael Schaerer, Jake Gale, Trevor A. Foulk",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104057,https://www.sciencedirect.com/science/article/pii/S0022103120303978/pdfft?md5=24e55b0edcd5a7bd9fb35576fa2432a8&pid=1-s2.0-S0022103120303978-main.pdf,14
Journal of Experimental Social Psychology,92,N/A,2021,Math approach training changes implicit identification with math: A close preregistered replication,"Cédric Batailler, Dominique Muller, Cécile Nurra, Marine Rougier, David Trouilloud",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104059,https://www.sciencedirect.com/science/article/pii/S0022103120303991/pdfft?md5=718bfa56b858acd68ab5ac22432cc5bd&pid=1-s2.0-S0022103120303991-main.pdf,3
Journal of Experimental Social Psychology,92,N/A,2021,Comparing cross-classified mixed effects and Bayesian structural equations modeling for stimulus sampling designs: A simulation study,"Robert E. Wickham, Kristin K. Hardy, Holly L. Buckman, Elan Lepovic",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104062,https://www.sciencedirect.com/science/article/pii/S0022103120304029/pdfft?md5=05f1c685413b1556c2977cad65477010&pid=1-s2.0-S0022103120304029-main.pdf,5
Journal of Experimental Social Psychology,92,N/A,2021,Perceptual tuning through contact? Contact interacts with perceptual (not memory-based) face-processing ability to predict cross-race recognition,"Joshua Correll, Debbie S. Ma, Josh P. Davis",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104058,https://www.sciencedirect.com/science/article/pii/S002210312030398X/pdfft?md5=3de44623b9017bd7d3a2c41f67c98ad8&pid=1-s2.0-S002210312030398X-main.pdf,10
Journal of Experimental Social Psychology,92,N/A,2021,"When getting more makes groups seem worth less: Negotiating a ""better"" deal in prisoner swaps can ironically signal low self-regard and engender disrespect","Andrea G. Dittmann, Nour Kteily, Emile Bruneau",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104056,https://www.sciencedirect.com/science/article/pii/S0022103120303966/pdfft?md5=5aa4e52075875c131cdaef522923ef10&pid=1-s2.0-S0022103120303966-main.pdf,1
Journal of Experimental Social Psychology,92,N/A,2021,Fluency in the in-out effect: The role of structural mere exposure effects,"Moritz Ingendahl, Tim Schöne, Michaela Wänke, Tobias Vogel",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2020.104079,https://www.sciencedirect.com/science/article/pii/S0022103120304194/pdfft?md5=d3e4ce5a111a7d94f06fc14cfdc0f98c&pid=1-s2.0-S0022103120304194-main.pdf,14
Journal of Experimental Social Psychology,92,N/A,2021,You can't ‘fake it till you make it’: Cooperative motivation does not help proself trustees,"Sinem Acar-Burkay, Vidar Schei, Bianca Beersma, Luk Warlop",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2020.104078,https://www.sciencedirect.com/science/article/pii/S0022103120304182/pdfft?md5=81647cf86d50ae2d33be026c454836c8&pid=1-s2.0-S0022103120304182-main.pdf,1
Journal of Experimental Social Psychology,92,N/A,2021,From deficit to benefit: Highlighting lower-SES students' background-specific strengths reinforces their academic persistence,"Ivan A. Hernandez, David M. Silverman, Mesmin Destin",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2020.104080,https://www.sciencedirect.com/science/article/pii/S0022103120304200/pdfft?md5=402a174f38d64063cf6db2c7fdb89c8f&pid=1-s2.0-S0022103120304200-main.pdf,41
Journal of Experimental Social Psychology,93,N/A,2021,Believing in hidden plots is associated with decreased behavioral trust: Conspiracy belief as greater sensitivity to social threat or insensitivity towards its absence?,"Marcel Meuer, Roland Imhoff",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104081,https://www.sciencedirect.com/science/article/pii/S0022103120304212/pdfft?md5=f62245ea7a7a37b92029d652195446c6&pid=1-s2.0-S0022103120304212-main.pdf,46
Journal of Experimental Social Psychology,93,N/A,2021,Maximal positive controls: A method for estimating the largest plausible effect size,Joseph Hilgard,Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104082,https://www.sciencedirect.com/science/article/pii/S0022103120304224/pdfft?md5=8811c6c3f3b2c0a4822e368a248eba69&pid=1-s2.0-S0022103120304224-main.pdf,11
Journal of Experimental Social Psychology,93,N/A,2021,A creative destruction approach to replication: Implicit work and sex morality across cultures,"Warren Tierney, Jay Hardy, Charles R. Ebersole, Domenico Viganola, ... Justin Storbeck",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104060,https://www.sciencedirect.com/science/article/pii/S0022103120304005/pdfft?md5=8cbbc9d6dd43f6becab08edb8709bd9d&pid=1-s2.0-S0022103120304005-main.pdf,N/A
Journal of Experimental Social Psychology,93,N/A,2021,Computational and motivational mechanisms of human social decision making involving close others,"João F. Guassi Moreira, Sarah M. Tashjian, Adriana Galván, Jennifer A. Silvers",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104086,https://www.sciencedirect.com/science/article/pii/S0022103120304261/pdfft?md5=3c1a403724d9291e2794324f5a09a07c&pid=1-s2.0-S0022103120304261-main.pdf,4
Journal of Experimental Social Psychology,93,N/A,2021,The influence of emotions on information processing and persuasion: A differential appraisals perspective,"Maria Stavraki, Grigorios Lamprinakos, Pablo Briñol, Richard E. Petty, ... Darío Díaz",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104085,https://www.sciencedirect.com/science/article/pii/S002210312030425X/pdfft?md5=6b043b5a02d6687bb598a192413a9a1a&pid=1-s2.0-S002210312030425X-main.pdf,30
Journal of Experimental Social Psychology,93,N/A,2021,Defending one's worldview under mortality salience: Testing the validity of an established idea,"Simon Schindler, Nina Reinhardt, Marc-André Reinhard",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104087,https://www.sciencedirect.com/science/article/pii/S0022103120304273/pdfft?md5=0ee489d42d83d242eb1045fbc7347dda&pid=1-s2.0-S0022103120304273-main.pdf,23
Journal of Experimental Social Psychology,93,N/A,2021,Different punishment systems in a public goods game with asymmetric endowments,"Laila Nockur, Stefan Pfattheicher, Johannes Keller",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104096,https://www.sciencedirect.com/science/article/pii/S0022103120304364/pdfft?md5=ce91f8fb6df5328bf30c5f28a120db05&pid=1-s2.0-S0022103120304364-main.pdf,11
Journal of Experimental Social Psychology,93,N/A,2021,Moral tribalism: Moral judgments of actions supporting ingroup interests depend on collective narcissism,"Konrad Bocian, Aleksandra Cichocka, Bogdan Wojciszke",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104098,https://www.sciencedirect.com/science/article/pii/S0022103120304388/pdfft?md5=2017cf2bb2426b9198301e4b71d0f464&pid=1-s2.0-S0022103120304388-main.pdf,49
Journal of Experimental Social Psychology,93,N/A,2021,The true “me”—Mind or body?,"Iris Berent, Melanie Platt",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104100,https://www.sciencedirect.com/science/article/pii/S0022103120304406/pdfft?md5=a0017fd76b7a40b0bb2c00ce88b1e33e&pid=1-s2.0-S0022103120304406-main.pdf,12
Journal of Experimental Social Psychology,93,N/A,2021,Recognizing the Impact of COVID-19 on the Poor Alters Attitudes Towards Poverty and Inequality,"Dylan Wiwad, Brett Mercier, Paul K. Piff, Azim Shariff, Lara B. Aknin",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2020.104083,https://www.sciencedirect.com/science/article/pii/S0022103120304236/pdfft?md5=3062701a7a681821bbcba9da7f108e69&pid=1-s2.0-S0022103120304236-main.pdf,N/A
Journal of Experimental Social Psychology,93,N/A,2021,Moralization of Covid-19 health response: Asymmetry in tolerance for human costs,"Maja Graso, Fan Xuan Chen, Tania Reynolds",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2020.104084,https://www.sciencedirect.com/science/article/pii/S0022103120304248/pdfft?md5=f6576abf159af44254dad234718dc451&pid=1-s2.0-S0022103120304248-main.pdf,N/A
Journal of Experimental Social Psychology,94,N/A,2021,Familiarity breeds overconfidence: Group membership and shared experience in the closeness-communication bias,"Mija Van Der Wege, Jessi Jacobsen, Nicole Magats, Carl Bou Mansour, Jin Hong Park",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2020.104097,https://www.sciencedirect.com/science/article/pii/S0022103120304376/pdfft?md5=2b89fcb4633ec49ac6616edf7d1b8fc7&pid=1-s2.0-S0022103120304376-main.pdf,3
Journal of Experimental Social Psychology,94,N/A,2021,"War exposure, altruism and the recalibration of welfare tradeoffs towards threatening social categories","Jonathan Hall, Dennis T. Kahn, Eric Skoog, Magnus Öberg",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104101,https://www.sciencedirect.com/science/article/pii/S0022103121000019/pdfft?md5=625b284ae936b7c2f13f895a0ce08079&pid=1-s2.0-S0022103121000019-main.pdf,N/A
Journal of Experimental Social Psychology,94,N/A,2021,When my wrongs are worse than yours: Behavioral and neural asymmetries in first-person and third-person perspectives of accidental harms,"Joshua Hirschfeld-Kroen, Kevin Jiang, Emily Wasserman, Stefano Anzellotti, Liane Young",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104102,https://www.sciencedirect.com/science/article/pii/S0022103121000020/pdfft?md5=64486b9950e35b564030d354fbf25d30&pid=1-s2.0-S0022103121000020-main.pdf,5
Journal of Experimental Social Psychology,94,N/A,2021,Attention allocation is a possible mediator of cultural variations in spontaneous trait and situation inferences: Eye-tracking evidence,"Yuki Shimizu, James S. Uleman",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104115,https://www.sciencedirect.com/science/article/pii/S0022103121000159/pdfft?md5=72e17523402d5278408c2af1a2b3683e&pid=1-s2.0-S0022103121000159-main.pdf,N/A
Journal of Experimental Social Psychology,94,N/A,2021,"Moral elevation increases support for humanitarian policies, but not political concessions, in intractable conflict","Deborah Shulman, Eran Halperin, Ziv Elron, Michal Reifen Tagar",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104113,https://www.sciencedirect.com/science/article/pii/S0022103121000135/pdfft?md5=1e74cc45980f0d378356e70be84744f7&pid=1-s2.0-S0022103121000135-main.pdf,17
Journal of Experimental Social Psychology,94,N/A,2021,"White and minority demographic shifts, intergroup threat, and right-wing extremism","Hui Bai, Christopher M. Federico",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104114,https://www.sciencedirect.com/science/article/pii/S0022103121000147/pdfft?md5=439a911f55c409ef8101b23706322ad5&pid=1-s2.0-S0022103121000147-main.pdf,29
Journal of Experimental Social Psychology,94,N/A,2021,Large-scale field experiment shows null effects of team demographic diversity on outsiders' willingness to support the team,"Edward H. Chang, Erika L. Kirgios, Rosanna K. Smith",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2020.104099,https://www.sciencedirect.com/science/article/pii/S002210312030439X/pdfft?md5=4516d4b0bdc5d43e14c0d6472ab3c369&pid=1-s2.0-S002210312030439X-main.pdf,5
Journal of Experimental Social Psychology,94,N/A,2021,Does observability amplify sensitivity to moral frames? Evaluating a reputation-based account of moral preferences,"Valerio Capraro, Jillian J. Jordan, Ben M. Tappin",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2021.104103,https://www.sciencedirect.com/science/article/pii/S0022103121000032/pdfft?md5=963a3e876e4288fb6810257913dc2669&pid=1-s2.0-S0022103121000032-main.pdf,8
Journal of Experimental Social Psychology,94,N/A,2021,"Are actions better than inactions? Positivity, outcome, and intentionality biases in judgments of action and inaction","Aashna Sunderrajan, Dolores Albarracín",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2021.104105,https://www.sciencedirect.com/science/article/pii/S0022103121000056/pdfft?md5=26e322d3ee932e25298795b1b331cfad&pid=1-s2.0-S0022103121000056-main.pdf,9
Journal of Experimental Social Psychology,94,N/A,2021,Not all egalitarianism is created equal: Claims of nonprejudice inadvertently communicate prejudice between ingroup members,"Drew S. Jacoby-Senghor, Michael Rosenblum, N. Derek Brown",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2021.104104,https://www.sciencedirect.com/science/article/pii/S0022103121000044/pdfft?md5=890dafb955c1d95baf222ad627003c5e&pid=1-s2.0-S0022103121000044-main.pdf,4
Journal of Experimental Social Psychology,95,N/A,2021,Poverty and pain: Low-SES people are believed to be insensitive to pain,"Kevin M. Summers, Jason C. Deska, Steven M. Almaraz, Kurt Hugenberg, E. Paige Lloyd",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104116,https://www.sciencedirect.com/science/article/pii/S0022103121000160/pdfft?md5=3765ddb77be4955b1fc3244e316c65ad&pid=1-s2.0-S0022103121000160-main.pdf,32
Journal of Experimental Social Psychology,95,N/A,2021,When and how refusing to help decreases one's influence,"Yidan Yin, Pamela K. Smith",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104120,https://www.sciencedirect.com/science/article/pii/S0022103121000202/pdfft?md5=e084b7e227aa4910f3555136baecf97b&pid=1-s2.0-S0022103121000202-main.pdf,4
Journal of Experimental Social Psychology,95,N/A,2021,"Social pain and the role of imagined social consequences: Why personal adverse experiences elicit social pain, with or without explicit relational devaluation","Taylor Hudd, David A. Moscovitch",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104121,https://www.sciencedirect.com/science/article/pii/S0022103121000214/pdfft?md5=6921f574070f13797eac159c762e72d8&pid=1-s2.0-S0022103121000214-main.pdf,10
Journal of Experimental Social Psychology,95,N/A,2021,Structuring local environments to avoid racial diversity: Anxiety drives Whites' geographical and institutional self-segregation preferences,"Eric M. Anicich, Jon M. Jachimowicz, Merrick R. Osborne, L. Taylor Phillips",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104117,https://www.sciencedirect.com/science/article/pii/S0022103121000172/pdfft?md5=a38ffd8d62a00e33ac02030370d98348&pid=1-s2.0-S0022103121000172-main.pdf,26
Journal of Experimental Social Psychology,95,N/A,2021,The social psychology of a selective national inferiority complex: Reconciling positive distinctiveness and system justification,"Marcos Francisco dos Santos, Cicero Roberto Pereira",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104118,https://www.sciencedirect.com/science/article/pii/S0022103121000184/pdfft?md5=d86e7ed38fdea66ef3d6b116dc22931e&pid=1-s2.0-S0022103121000184-main.pdf,N/A
Journal of Experimental Social Psychology,95,N/A,2021,"Violent and non-violent virtual reality video games: Influences on affect, aggressive cognition, and aggressive behavior. Two pre-registered experiments","Aaron Drummond, James D. Sauer, Christopher J. Ferguson, Peter R. Cannon, Lauren C. Hall",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2021.104119,https://www.sciencedirect.com/science/article/pii/S0022103121000196/pdfft?md5=51edf15dc212a5ea51faecd1634af566&pid=1-s2.0-S0022103121000196-main.pdf,20
Journal of Experimental Social Psychology,95,N/A,2021,"European Americans' intentions to confront racial bias: Considering who, what (kind), and why","Riana M. Brown, Maureen A. Craig, Evan P. Apfelbaum",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104123,https://www.sciencedirect.com/science/article/pii/S0022103121000238/pdfft?md5=500e748dab9b13f6fa32b89231825bf5&pid=1-s2.0-S0022103121000238-main.pdf,11
Journal of Experimental Social Psychology,95,N/A,2021,Cue competition in mental state inference: Blocking effects in learning to interpret the behaviors of others,"André Mata, André Vaz, Tomás A. Palma",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104122,https://www.sciencedirect.com/science/article/pii/S0022103121000226/pdfft?md5=9fc4289138f20824e581984151c16ffa&pid=1-s2.0-S0022103121000226-main.pdf,4
Journal of Experimental Social Psychology,95,N/A,2021,Sex differences in threat sensitivity: Evidence from two experimental paradigms,"Michael D. Robinson, Robert J. Klein, Roberta L. Irvin",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104136,https://www.sciencedirect.com/science/article/pii/S0022103121000366/pdfft?md5=4bc7b44507626e8ebeb3ff82dd23f033&pid=1-s2.0-S0022103121000366-main.pdf,2
Journal of Experimental Social Psychology,95,N/A,2021,"Attending live theatre improves empathy, changes attitudes, and leads to pro-social behavior","Steve Rathje, Leor Hackel, Jamil Zaki",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104138,https://www.sciencedirect.com/science/article/pii/S002210312100038X/pdfft?md5=8579055e3268b9b6c30196b5e7d08755&pid=1-s2.0-S002210312100038X-main.pdf,35
Journal of Experimental Social Psychology,95,N/A,2021,Understanding mechanisms behind discrimination using diffusion decision modeling,"Jordan R. Axt, David J. Johnson",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104134,https://www.sciencedirect.com/science/article/pii/S0022103121000342/pdfft?md5=7504e75c450d04635c7397a7676e5f99&pid=1-s2.0-S0022103121000342-main.pdf,6
Journal of Experimental Social Psychology,95,N/A,2021,Overcoming negative reactions to prosocial intergroup behaviors in post-conflict societies: The power of intergroup apology,"Islam Borinca, Juan M. Falomir-Pichastor, Luca Andrighetto, Samer Halabi",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104140,https://www.sciencedirect.com/science/article/pii/S0022103121000408/pdfft?md5=eedc13b1ab8f95afa646d1e5994f4d60&pid=1-s2.0-S0022103121000408-main.pdf,17
Journal of Experimental Social Psychology,95,N/A,2021,When intergroup helping helps intergroup relations: The moderating role of trust in the outgroup,"Samer Halabi, John F. Dovidio, Arie Nadler",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104141,https://www.sciencedirect.com/science/article/pii/S002210312100041X/pdfft?md5=8ea6a20735d7aad3ba30df8abdd094af&pid=1-s2.0-S002210312100041X-main.pdf,9
Journal of Experimental Social Psychology,95,N/A,2021,Tears evoke the intention to offer social support: A systematic investigation of the interpersonal effects of emotional crying across 41 countries,"Janis H. Zickfeld, Niels van de Ven, Olivia Pich, Thomas W. Schubert, ... Rebecca Shankland",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104137,https://www.sciencedirect.com/science/article/pii/S0022103121000378/pdfft?md5=a2779efec7eddd3dfa8f3483881a9d8c&pid=1-s2.0-S0022103121000378-main.pdf,24
Journal of Experimental Social Psychology,95,N/A,2021,Acquiring favorable attitudes based on aversive affective cues: Examining the spontaneity and efficiency of propositional evaluative conditioning,"Xiaomeng Fan, Galen V. Bodenhausen, Angela Y. Lee",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104139,https://www.sciencedirect.com/science/article/pii/S0022103121000391/pdfft?md5=5ea89b84fba75fdf39d7681ef4ae9394&pid=1-s2.0-S0022103121000391-main.pdf,N/A
Journal of Experimental Social Psychology,95,N/A,2021,The ‘me’ in meat: Does affirming the self make eating animals seem more morally wrong?,"Stefan Leach, Robbie M. Sutton, Karen M. Douglas, Kristof Dhont",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104135,https://www.sciencedirect.com/science/article/pii/S0022103121000354/pdfft?md5=b0939f12aa504b834131bd693688140f&pid=1-s2.0-S0022103121000354-main.pdf,2
Journal of Experimental Social Psychology,95,N/A,2021,Cultural differences in perceiving transitions in emotional facial expressions: Easterners show greater contrast effects than westerners,"Xia Fang, Gerben A. van Kleef, Kerry Kawakami, Disa A. Sauter",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104143,https://www.sciencedirect.com/science/article/pii/S0022103121000433/pdfft?md5=67f68d3831e88f101201a12f9e1ad053&pid=1-s2.0-S0022103121000433-main.pdf,9
Journal of Experimental Social Psychology,95,N/A,2021,The role of task similarity for ego depletion: A registered report,"Pierpaolo Primoceri, Nicolas Ramer, Johannes Ullrich, Veronika Job",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104133,https://www.sciencedirect.com/science/article/pii/S0022103121000330/pdfft?md5=34b9781a4ab693b8596a96b2619d2dbe&pid=1-s2.0-S0022103121000330-main.pdf,8
Journal of Experimental Social Psychology,95,N/A,2021,Moral credentials and the 2020 democratic presidential primary: No evidence that endorsing female candidates licenses people to favor men,"Laura M. Giurge, Eva Hsin-Lian Lin, Daniel A. Effron",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2021.104144,https://www.sciencedirect.com/science/article/pii/S0022103121000445/pdfft?md5=9485a5addd4109b08d59ca5f93180e95&pid=1-s2.0-S0022103121000445-main.pdf,5
Journal of Experimental Social Psychology,95,N/A,2021,Do behavioral base rates impact associated moral judgments?,Carl P. Jago,Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104145,https://www.sciencedirect.com/science/article/pii/S0022103121000457/pdfft?md5=eb0aff0a71bc56dca4b394dd5d1c3f59&pid=1-s2.0-S0022103121000457-main.pdf,N/A
Journal of Experimental Social Psychology,95,N/A,2021,Stay out of our office (vs. our pub): Target personality and situational context affect ostracism intentions,"Selma C. Rudert, Andrew H. Hales, Christiane M. Büttner",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104142,https://www.sciencedirect.com/science/article/pii/S0022103121000421/pdfft?md5=28d8507f6bea8df641ab79cb9325fa5a&pid=1-s2.0-S0022103121000421-main.pdf,15
Journal of Experimental Social Psychology,95,N/A,2021,It's no longer “me”: Low past-self-continuity reduces the sunk-cost bias,"Anja D. Schanbacher, Nazli Gurdamar-Okutur, David Faro",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104146,https://www.sciencedirect.com/science/article/pii/S0022103121000469/pdfft?md5=725a6a181f65302f231f28e388d11c07&pid=1-s2.0-S0022103121000469-main.pdf,5
Journal of Experimental Social Psychology,95,N/A,2021,‘Sharing in need’: How allocator and recipient's hunger shape food distributions in a dictator game,"Lotte van Dillen, Gert-Jan Lelieveld, Wilhelm Hofmann, Erik W. de Kwaadsteniet",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104152,https://www.sciencedirect.com/science/article/pii/S002210312100055X/pdfft?md5=e4417572f3760ba0ddfc1e43f9847077&pid=1-s2.0-S002210312100055X-main.pdf,N/A
