Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Journal of Experimental Psychology: General,151,12,2022,Promoting visual long-term memories: When do we learn from repetitions of visuospatial arrays?,"Souza, Alessandra S.; Oberauer, Klaus",Pending,3114-3133,Articles,https://doi.org/10.1037/xge0001236,Pending,7
Journal of Experimental Psychology: General,151,12,2022,The development of adaptation aftereffects in the vibrotactile domain.,"Domenici, Nicola; Tonelli, Alessia; Gori, Monica",Pending,3134-3143,Articles,https://doi.org/10.1037/xge0001252,Pending,2
Journal of Experimental Psychology: General,151,12,2022,A brief intervention to motivate empathy among middle school students.,"Weisz, Erika; Chen, Patricia; Ong, Desmond C.; Carlson, Ryan W.; Clark, Marissa D.; Zaki, Jamil",Pending,3144-3153,Articles,https://doi.org/10.1037/xge0001249,Pending,3
Journal of Experimental Psychology: General,151,12,2022,Hovering at the polls: Do helicopter parents prefer paternalistic political policies?,"Lindke, Christian A.; Oppenheimer, Daniel M.",Pending,3154-3176,Articles,https://doi.org/10.1037/xge0001251,Pending,1
Journal of Experimental Psychology: General,151,12,2022,Faster responders are perceived as more extraverted.,"Wang, Deming; Ziano, Ignazio",Pending,3177-3197,Articles,https://doi.org/10.1037/xge0001254,Pending,0
Journal of Experimental Psychology: General,151,12,2022,"Think then act, or act then think? Double-response reaction times shed light on decision dynamics in precrastination.","Rosenbaum, David A.; Sturgill, Hunter B.; Feghhi, Iman",Pending,3198-3212,Articles,https://doi.org/10.1037/xge0001253,Pending,4
Journal of Experimental Psychology: General,151,12,2022,Thinking about thinking: People underestimate how enjoyable and engaging just waiting is.,"Hatano, Aya; Ogulmus, Cansu; Shigemasu, Hiroaki; Murayama, Kou",Pending,3213-3229,Articles,https://doi.org/10.1037/xge0001255,Pending,6
Journal of Experimental Psychology: General,151,12,2022,Genetic essentialist beliefs about criminality predict harshness of recommended punishment.,"Meyer, Meredith; Dolins, Francine L.; Grijalva, Yesenia; Gelman, Susan A.",Pending,3230-3248,Articles,https://doi.org/10.1037/xge0001240,Pending,4
Journal of Experimental Psychology: General,151,12,2022,Early caregiving adversity differentially shapes behavioral sensitivity to reward and risk during decision-making.,"Guassi Moreira, João F.; Méndez Leal, Adriana S.; Waizman, Yael H.; Saragosa-Harris, Natalie; Ninova, Emilia; Silvers, Jennifer A.",Pending,3249-3267,Articles,https://doi.org/10.1037/xge0001229,Pending,1
Journal of Experimental Psychology: General,151,12,2022,Identifying cultural differences in metacognition.,"van der Plas, Elisa; Zhang, Shiqi; Dong, Keer; Bang, Dan; Li, Jian; Wright, Nicholas D.; Fleming, Stephen M.",Pending,3268-3280,Articles,https://doi.org/10.1037/xge0001209,Pending,4
Journal of Experimental Psychology: General,151,12,2022,Gratitude expressions improve teammates’ cardiovascular stress responses.,"Gu, Yumeng; Ocampo, Joseph M.; Algoe, Sara B.; Oveis, Christopher",Pending,3281-3291,Articles,https://doi.org/10.1037/xge0001238,Pending,0
Journal of Experimental Psychology: General,151,12,2022,Re-examining the spread of moralized rhetoric from political elites: Effects of valence and ideology.,"Wang, Sze-Yuh Nina; Inbar, Yoel",Pending,3292-3303,Articles,https://doi.org/10.1037/xge0001247,Pending,1
Journal of Experimental Psychology: General,151,12,2022,Revisiting the association between self-reported empathy and behavioral assessments of social cognition.,"Sunahara, Cecile S.; Rosenfield, David; Alvi, Talha; Wallmark, Zachary; Lee, Junghee; Fulford, Daniel; Tabak, Benjamin A.",Pending,3304-3322,Articles,https://doi.org/10.1037/xge0001226,Pending,8
Journal of Experimental Psychology: General,151,12,2022,Growth algorithms in the phonological networks of second language learners: A replication of Siew and Vitevitch (2020a).,"Luef, Eva Maria",Pending,e26-e44,Replication Article,https://doi.org/10.1037/xge0001248,Pending,4
Journal of Experimental Psychology: General,152,1,2023,Algorithmic discrimination causes less moral outrage than human discrimination.,"Bigman, Yochanan E.; Wilson, Desman; Arnestad, Mads N.; Waytz, Adam; Gray, Kurt",Pending,4-27,Articles,https://doi.org/10.1037/xge0001250,Pending,13
Journal of Experimental Psychology: General,152,1,2023,Are the contributions of processing experience and prior beliefs to confidence ratings domain-general or domain-specific?,"Hu, Xiao; Yang, Chunliang; Luo, Liang",Pending,28-44,Articles,https://doi.org/10.1037/xge0001257,Pending,2
Journal of Experimental Psychology: General,152,1,2023,People express more bias in their predictions than in their likelihood judgments.,"Park, Inkyung; Windschitl, Paul D.; Miller, Jane E.; Smith, Andrew R.; Stuart, Jillian O'Rourke; Biangmano, Mark",Pending,45-59,Articles,https://doi.org/10.1037/xge0001258,Pending,0
Journal of Experimental Psychology: General,152,1,2023,The moralization of effort.,"Celniker, Jared B.; Gregory, Andrew; Koo, Hyunjin J.; Piff, Paul K.; Ditto, Peter H.; Shariff, Azim F.",Pending,60-79,Articles,https://doi.org/10.1037/xge0001259,Pending,12
Journal of Experimental Psychology: General,152,1,2023,"Science beliefs, political ideology, and cognitive sophistication.","Pennycook, Gordon; Bago, Bence; McPhetres, Jonathon",Pending,80-97,Articles,https://doi.org/10.1037/xge0001267,Pending,2
Journal of Experimental Psychology: General,152,1,2023,A sheep in wolf’s clothing? Toward an understanding of the religious dones.,"Van Tongeren, Daryl R.; DeWall, C. Nathan; Van Cappellen, Patty",Pending,98-119,Articles,https://doi.org/10.1037/xge0001269,Pending,5
Journal of Experimental Psychology: General,152,1,2023,Mental control and attributions of blame for negligent wrongdoing.,"Murray, Samuel; Krasich, Kristina; Irving, Zachary; Nadelhoffer, Thomas; De Brigard, Felipe",Pending,120-138,Articles,https://doi.org/10.1037/xge0001262,Pending,3
Journal of Experimental Psychology: General,152,1,2023,Abnormal evidence accumulation underlies the positive memory deficit in depression.,"Cataldo, Andrea M.; Scheuer, Luke; Maksimovskiy, Arkadiy L.; Germine, Laura T.; Dillon, Daniel G.",Pending,139-156,Articles,https://doi.org/10.1037/xge0001268,Pending,5
Journal of Experimental Psychology: General,152,1,2023,Bilingualism caught in a net: A new approach to understanding the complexity of bilingual experience.,"Kałamała, Patrycja; Chuderski, Adam; Szewczyk, Jakub; Senderecka, Magdalena; Wodniecka, Zofia",Pending,157-174,Articles,https://doi.org/10.1037/xge0001263,Pending,2
Journal of Experimental Psychology: General,152,1,2023,Value-based routing of delayed intentions into brain-based versus external memory stores.,"Dupont, Dawa; Zhu, Qianmeng; Gilbert, Sam J.",Pending,175-187,Articles,https://doi.org/10.1037/xge0001261,Pending,3
Journal of Experimental Psychology: General,152,1,2023,Are eye movements and EEG on the same page?: A coregistration study on parafoveal preview and lexical frequency.,"Milligan, Sara; Antúnez, Martín; Barber, Horacio A.; Schotter, Elizabeth R.",Pending,188-210,Articles,https://doi.org/10.1037/xge0001278,Pending,3
Journal of Experimental Psychology: General,152,1,2023,Is purity a distinct and homogeneous domain in moral psychology?,"Kollareth, Dolichan; Brownell, Hiram; Durán, Juan Ignacio; Russell, James A.",Pending,211-235,Articles,https://doi.org/10.1037/xge0001274,Pending,0
Journal of Experimental Psychology: General,152,1,2023,A little good goes an unexpectedly long way: Underestimating the positive impact of kindness on recipients.,"Kumar, Amit; Epley, Nicholas",Pending,236-252,Articles,https://doi.org/10.1037/xge0001271,Pending,18
Journal of Experimental Psychology: General,152,1,2023,Message self and social relevance increases intentions to share content: Correlational and causal evidence from six studies.,"Cosme, Danielle; Scholz, Christin; Chan, Hang-Yee; Doré, Bruce P.; Pandey, Prateekshit; Carreras-Tartak, José; Cooper, Nicole; Paul, Alexandra; Burns, Shannon M.; Falk, Emily B.",Pending,253-267,Articles,https://doi.org/10.1037/xge0001270,Pending,2
Journal of Experimental Psychology: General,152,1,2023,Intent matters: Resolving the intentional versus incidental learning paradox in episodic long-term memory.,"Popov, Vencislav; Dames, Hannah",Pending,268-300,Target Article,https://doi.org/10.1037/xge0001272,Pending,8
Journal of Experimental Psychology: General,152,2,2023,Revisiting the automaticity of reading: Electrophysiological recordings show that stroop words capture spatial attention.,"Lowery, Andrew; McDonald, John J.",Pending,309-321,Articles,https://doi.org/10.1037/xge0001260,Pending,2
Journal of Experimental Psychology: General,152,2,2023,Gender relativism: How context shapes what is seen as male and female.,"Martin, Ashley E.",Pending,322-345,Articles,https://doi.org/10.1037/xge0001264,Pending,6
Journal of Experimental Psychology: General,152,2,2023,Designing and detecting lies by reasoning about other agents.,"Oey, Lauren A.; Schachner, Adena; Vul, Edward",Pending,346-362,Articles,https://doi.org/10.1037/xge0001277,Pending,2
Journal of Experimental Psychology: General,152,2,2023,Visual statistical learning based on time information.,"Otsuka, Sachio",Pending,363-388,Articles,https://doi.org/10.1037/xge0001276,Pending,0
Journal of Experimental Psychology: General,152,2,2023,Is status a zero-sum game? Zero-sum beliefs increase people’s preference for dominance but not prestige.,"Andrews-Fearon, Patricia; Davidai, Shai",Pending,389-409,Articles,https://doi.org/10.1037/xge0001282,Pending,0
Journal of Experimental Psychology: General,152,2,2023,When an irresistible prejudice meets immovable politics: Black legal gun ownership undermines racially resentful White Americans’ gun rights advocacy.,"Higginbotham, Gerald D.; Sears, David O.; Goldstein, Lauren",Pending,410-424,Articles,https://doi.org/10.1037/xge0001275,Pending,6
Journal of Experimental Psychology: General,152,2,2023,Gaze behavior as a visual cue to animacy.,"Palmer, Colin J.; Kim, Peter; Clifford, Colin W. G.",Pending,425-447,Articles,https://doi.org/10.1037/xge0001281,Pending,0
Journal of Experimental Psychology: General,152,2,2023,Did it move? Humans use spatio-temporal landmark permanency efficiently for navigation.,"Roy, Charlotte; Wiebusch, Dennis; Botsch, Mario; Ernst, Marc O.",Pending,448-463,Articles,https://doi.org/10.1037/xge0001279,Pending,1
Journal of Experimental Psychology: General,152,2,2023,Curiosity: The effects of feedback and confidence on the desire to know.,"Metcalfe, Janet; Vuorre, Matti; Towner, Emily; Eich, Teal S.",Pending,464-482,Articles,https://doi.org/10.1037/xge0001284,Pending,5
Journal of Experimental Psychology: General,152,2,2023,On the set of emotions with facial signals.,"Kollareth, Dolichan; Durán, Juan I.; Ma, Yiran; Pierce, Kelly S.; Brownell, Hiram; Russell, James A.",Pending,483-495,Articles,https://doi.org/10.1037/xge0001285,Pending,0
Journal of Experimental Psychology: General,152,2,2023,A goal-directed account of action slips: The reliance on old contingencies.,"Buabang, Eike K.; Köster, Massimo; Boddez, Yannick; Van Dessel, Pieter; De Houwer, Jan; Moors, Agnes",Pending,496-508,Articles,https://doi.org/10.1037/xge0001280,Pending,11
Journal of Experimental Psychology: General,152,2,2023,Where word and world meet: Language and vision share an abstract representation of symmetry.,"Hafri, Alon; Gleitman, Lila R.; Landau, Barbara; Trueswell, John C.",Pending,509-527,Articles,https://doi.org/10.1037/xge0001283,Pending,3
Journal of Experimental Psychology: General,152,2,2023,Predictions and choices for others: Some insights into how and why they differ.,"Smith, Stephanie M.; Krajbich, Ian",Pending,528-541,Articles,https://doi.org/10.1037/xge0001288,Pending,2
Journal of Experimental Psychology: General,152,2,2023,On the relationship between tip-of-the-tongue states and partial recollective experience: Illusory partial recollective access during tip-of-the-tongue states.,"Huebert, Andrew M.; McNeely-White, Katherine L.; Cleary, Anne M.",Pending,542-570,Articles,https://doi.org/10.1037/xge0001292,Pending,2
Journal of Experimental Psychology: General,152,2,2023,Does constructing a belief distribution truly reduce overconfidence?,"Hu, Beidi; Simmons, Joseph P.",Pending,571-589,Articles,https://doi.org/10.1037/xge0001291,Pending,1
Journal of Experimental Psychology: General,152,2,2023,Self-transcendence or self-enhancement: People’s perceptions of meaning and happiness in relation to the self.,"Huang, Mengdi; Yang, Fan",Pending,590-610,Articles,https://doi.org/10.1037/xge0001297,Pending,6
Journal of Experimental Psychology: General,152,3,2023,Tribalism and tribulations: The social costs of not sharing fake news.,"Lawson, M. Asher; Anand, Shikhar; Kakkar, Hemant",Pending,611-631,Articles,https://doi.org/10.1037/xge0001374,Pending,4
Journal of Experimental Psychology: General,152,3,2023,How does social status relate to self-esteem and emotion? An integrative test of hierometer theory and social rank theory.,"Mahadevan, Nikhila; Gregg, Aiden P.; Sedikides, Constantine",Pending,632-656,Articles,https://doi.org/10.1037/xge0001286,Pending,6
Journal of Experimental Psychology: General,152,3,2023,Adaptive behavior in optimal sequential search.,"Baumann, Christiane; Schlegelmilch, René; von Helversen, Bettina",Pending,657-692,Articles,https://doi.org/10.1037/xge0001287,Pending,0
Journal of Experimental Psychology: General,152,3,2023,Understanding the visual constraints on lexical processing: New empirical and simulation results.,"Veldre, Aaron; Reichle, Erik D.; Yu, Lili; Andrews, Sally",Pending,693-722,Articles,https://doi.org/10.1037/xge0001295,Pending,7
Journal of Experimental Psychology: General,152,3,2023,Does a brief exposure to literary fiction improve social ability? Assessing the evidential value of published studies with a <em>p</em>-curve.,"Quinlan, Joshua A.; Padgett, Jessica K.; Khajehnassiri, Amin; Mar, Raymond A.",Pending,723-732,Articles,https://doi.org/10.1037/xge0001302,Pending,6
Journal of Experimental Psychology: General,152,3,2023,Time-dependent emotional memory transformation: Divergent pathways of item memory and contextual dependency.,"Cox, Wouter R.; Meeter, Martijn; Kindt, Merel; van Ast, Vanessa A.",Pending,733-748,Articles,https://doi.org/10.1037/xge0001293,Pending,2
Journal of Experimental Psychology: General,152,3,2023,Subjective assessments of cognition and affect and their relationship with objective performance: Individuals with high levels of cognitive failures or negative affect miss more rare visual targets.,"Goodhew, Stephanie C.; Edwards, Mark",Pending,749-762,Articles,https://doi.org/10.1037/xge0001294,Pending,5
Journal of Experimental Psychology: General,152,3,2023,Practice-related changes in perceptual evidence accumulation correlate with changes in working memory.,"Schmiedek, Florian; Lövdén, Martin; Ratcliff, Roger; Lindenberger, Ulman",Pending,763-779,Articles,https://doi.org/10.1037/xge0001290,Pending,0
Journal of Experimental Psychology: General,152,3,2023,Genetic and environmental links between executive functioning and effortful control in middle childhood.,"Rea-Sandin, Gianna; Clifford, Sierra; Doane, Leah D.; Davis, Mary C.; Grimm, Kevin J.; Russell, Madisen T.; Lemery-Chalfant, Kathryn",Pending,780-793,Articles,https://doi.org/10.1037/xge0001298,Pending,3
Journal of Experimental Psychology: General,152,3,2023,Does language rule perception? Testing a radical view of linguistic relativity.,"Baier, Diane; Choi, Soonja; Goller, Florian; Nam, Yunju; Ansorge, Ulrich",Pending,794-824,Articles,https://doi.org/10.1037/xge0001296,Pending,0
Journal of Experimental Psychology: General,152,3,2023,The developing impact of verbal labels on visual memories in children.,"Overkott, Clara; Souza, Alessandra S.; Morey, Candice C.",Pending,825-838,Articles,https://doi.org/10.1037/xge0001305,Pending,4
Journal of Experimental Psychology: General,152,3,2023,Children infer the behavioral contexts of unfamiliar foreign songs.,"Hilton, Courtney B.; Crowley-de Thierry, Liam; Yan, Ran; Martin, Alia; Mehr, Samuel A.",Pending,839-850,Articles,https://doi.org/10.1037/xge0001289,Pending,0
Journal of Experimental Psychology: General,152,3,2023,Out-of-vocabulary but not meaningless: Evidence for semantic-priming effects in pseudoword processing.,"Gatti, Daniele; Marelli, Marco; Rinaldi, Luca",Pending,851-863,Articles,https://doi.org/10.1037/xge0001304,Pending,7
Journal of Experimental Psychology: General,152,3,2023,Quantifying the interplay of conversational devices in building mutual understanding.,"Dideriksen, Christina; Christiansen, Morten H.; Tylén, Kristian; Dingemanse, Mark; Fusaroli, Riccardo",Pending,864-889,Articles,https://doi.org/10.1037/xge0001301,Pending,10
Journal of Experimental Psychology: General,152,3,2023,Adolescents seek social information under uncertainty.,"Slagter, Scarlett K.; van Duijvenvoorde, Anna C. K.; van den Bos, Wouter",Pending,890-905,Articles,https://doi.org/10.1037/xge0001299,Pending,1
Journal of Experimental Psychology: General,152,3,2023,The unlikelihood effect: When knowing more creates the perception of less.,"Karmarkar, Uma R.; Kupor, Daniella",Pending,906-920,Articles,https://doi.org/10.1037/xge0001306,Pending,2
Journal of Experimental Psychology: General,152,4,2023,The social network: How people infer relationships from mutual connections.,"Sehl, Claudia G.; Friedman, Ori; Denison, Stephanie",Pending,925-934,Articles,https://doi.org/10.1037/xge0001330,Pending,3
Journal of Experimental Psychology: General,152,4,2023,Support for increasing low-wage workers’ compensation: The role of fixed-growth mindsets about intelligence.,"Madan, Shilpa; Ma, Anyi; Pandey, Neeraj; Rattan, Aneeta; Savani, Krishna",Pending,935-955,Articles,https://doi.org/10.1037/xge0001303,Pending,1
Journal of Experimental Psychology: General,152,4,2023,Arbitrary fairness in reward and punishments.,"Evers, Ellen R. K.; O'Donnell, Michael; Inbar, Yoel",Pending,956-967,Articles,https://doi.org/10.1037/xge0001300,Pending,1
Journal of Experimental Psychology: General,152,4,2023,Does co-occurrence information influence evaluations beyond relational meaning? An investigation using self-reported and mouse-tracking measures of attitudinal ambivalence.,"Béna, Jérémy; Mauclet, Antoine; Corneille, Olivier",Pending,968-992,Articles,https://doi.org/10.1037/xge0001308,Pending,1
Journal of Experimental Psychology: General,152,4,2023,Attention biases preferential choice by enhancing an option’s value.,"Pleskac, Timothy J.; Yu, Shuli; Grunevski, Sergej; Liu, Taosheng",Pending,993-1010,Articles,https://doi.org/10.1037/xge0001307,Pending,1
Journal of Experimental Psychology: General,152,4,2023,Egocentric anchoring-and-adjustment underlies social inferences about known others varying in similarity and familiarity.,"Wang, Y. Andre; Simpson, Austin J.; Todd, Andrew R.",Pending,1011-1029,Articles,https://doi.org/10.1037/xge0001313,Pending,3
Journal of Experimental Psychology: General,152,4,2023,Encoding and decoding hidden meanings in face-to-face communication: Understanding the role of verbal and nonverbal behaviors in indirect replies.,"Chu, Mingyuan; Tobin, Paul; Ioannidou, Flora; Basnakova, Jana",Pending,1030-1053,Articles,https://doi.org/10.1037/xge0001315,Pending,2
Journal of Experimental Psychology: General,152,4,2023,Listening speaks to our intuition while reading promotes analytic thought.,"Geipel, Janet; Keysar, Boaz",Pending,1054-1068,Articles,https://doi.org/10.1037/xge0001316,Pending,1
Journal of Experimental Psychology: General,152,4,2023,Do humans prefer cognitive effort over doing nothing?,"Wu, Raymond; Ferguson, Amanda M.; Inzlicht, Michael",Pending,1069-1079,Articles,https://doi.org/10.1037/xge0001320,Pending,4
Journal of Experimental Psychology: General,152,4,2023,Further tests of sequence-sensitive models in a modified garner task using separable dimensions.,"Lin, Deborah J.; Little, Daniel R.",Pending,1080-1121,Articles,https://doi.org/10.1037/xge0001321,Pending,1
Journal of Experimental Psychology: General,152,4,2023,Stimulation of left dorsolateral prefrontal cortex enhances willingness for task completion by amplifying task outcome value.,"Xu, Ting; Zhang, Shunmin; Zhou, Feng; Feng, Tingyong",Pending,1122-1133,Articles,https://doi.org/10.1037/xge0001312,Pending,0
Journal of Experimental Psychology: General,152,4,2023,Does a lack of perceptual expertise prevent participants from forming reliable first impressions of “other-race” faces?,"Tsantani, Maria; Over, Harriet; Cook, Richard",Pending,1134-1145,Articles,https://doi.org/10.1037/xge0001311,Pending,1
Journal of Experimental Psychology: General,152,4,2023,Images of objects are interpreted as symbols: A case study of automatic size measurement.,"Brody, Gabor; Revencu, Barbu; Csibra, Gergely",Pending,1146-1157,Articles,https://doi.org/10.1037/xge0001318,Pending,0
Journal of Experimental Psychology: General,152,4,2023,Prioritization sharpens working memories but does not protect them from distraction.,"Zhang, Ziyao; Lewis-Peacock, Jarrod A.",Pending,1158-1174,Articles,https://doi.org/10.1037/xge0001309,Pending,2
Journal of Experimental Psychology: General,152,4,2023,Susceptibility to default effects does not differ by age.,"Nolte, Julia; Löckenhoff, Corinna E.",Pending,1175-1187,Articles,https://doi.org/10.1037/xge0001317,Pending,0
Journal of Experimental Psychology: General,152,4,2023,"Variance, skewness and multiple outcomes in described and experienced prospects: Can one descriptive model capture it all?","Spiliopoulos, Leonidas; Hertwig, Ralph",Pending,1188-1222,Articles,https://doi.org/10.1037/xge0001323,Pending,2
Journal of Experimental Psychology: General,152,5,2023,The wisdom of many in few: Finding individuals who are as wise as the crowd.,"Himmelstein, Mark; Budescu, David V.; Ho, Emily H.",Pending,1223-1244,Articles,https://doi.org/10.1037/xge0001340,Pending,4
Journal of Experimental Psychology: General,152,5,2023,Real-time inference in communication across cultures: Evidence from a nonindustrialized society.,"Ryskin, Rachel; Salinas, Miguel; Piantadosi, Steven; Gibson, Edward",Pending,1245-1263,Articles,https://doi.org/10.1037/xge0001345,Pending,0
Journal of Experimental Psychology: General,152,5,2023,Embodied nonlinear dynamics of cognitive performance.,"Annand, Colin T.; Holden, John G.",Pending,1264-1285,Articles,https://doi.org/10.1037/xge0001319,Pending,2
Journal of Experimental Psychology: General,152,5,2023,Simulated automated facial recognition systems as decision-aids in forensic face matching tasks.,"Carragher, Daniel J.; Hancock, Peter J. B.",Pending,1286-1304,Articles,https://doi.org/10.1037/xge0001310,Pending,4
Journal of Experimental Psychology: General,152,5,2023,Limits of near transfer: Content- and operation-specific effects of working memory training.,"Himi, Samsad Afrin; Stadler, Matthias; von Bastian, Claudia C.; Bühner, Markus; Hilbert, Sven",Pending,1305-1333,Articles,https://doi.org/10.1037/xge0001328,Pending,2
Journal of Experimental Psychology: General,152,5,2023,Children's sensory processing sensitivity and prosocial behaviors: Testing the differential susceptibility theory.,"Li, Xile; Li, Zhi; Jiang, Jialing; Yan, Ni",Pending,1334-1350,Articles,https://doi.org/10.1037/xge0001314,Pending,5
Journal of Experimental Psychology: General,152,5,2023,Beliefs about abstraction: Low-level and high-level construal signal different lay theories.,"Crouzevialle, Marie; Schmid, Petra C.; Trope, Yaacov",Pending,1351-1367,Articles,https://doi.org/10.1037/xge0001332,Pending,0
Journal of Experimental Psychology: General,152,5,2023,Social status and unethical behavior: Two replications of the field studies in Piff et al. (2012).,"Jung, Minah H.; Smeets, Paul; Stoop, Jan; Vosgerau, Joachim",Pending,1368-1378,Articles,https://doi.org/10.1037/xge0001333,Pending,0
Journal of Experimental Psychology: General,152,5,2023,Modeling and leveraging intuitive theories to improve vaccine attitudes.,"Powell, Derek; Weisman, Kara; Markman, Ellen M.",Pending,1379-1395,Articles,https://doi.org/10.1037/xge0001324,Pending,2
Journal of Experimental Psychology: General,152,5,2023,Latent state–trait and latent growth curve modeling of inhibitory control.,"Faßbender, Kaja; Meyhöfer, Inga; Ettinger, Ulrich",Pending,1396-1419,Articles,https://doi.org/10.1037/xge0001344,Pending,0
Journal of Experimental Psychology: General,152,5,2023,"Perspective-taking and social inferences in adolescents, young adults, and older adults.","De Lillo, Martina; Ferguson, Heather J.",Pending,1420-1438,Articles,https://doi.org/10.1037/xge0001337,Pending,1
Journal of Experimental Psychology: General,152,5,2023,Attention to emotional stimuli across adulthood and older age: A novel application of eye-tracking within the home.,"DiGirolamo, Marissa A.; McCall, Elizabeth C.; Kibrislioglu Uysal, Nermin; Ho, Yuen Wan; Lind, Majse; Isaacowitz, Derek M.",Pending,1439-1453,Articles,https://doi.org/10.1037/xge0001343,Pending,2
Journal of Experimental Psychology: General,152,5,2023,Is recursive “mindreading” really an exception to limitations on recursive thinking?,"Wilson, Ross; Hruby, Ales; Perez-Zapata, Daniel; van der Kleij, Sanne W.; Apperly, Ian A.",Pending,1454-1468,Articles,https://doi.org/10.1037/xge0001322,Pending,0
Journal of Experimental Psychology: General,152,5,2023,Gesture–speech coupling in persons with aphasia: A kinematic-acoustic analysis.,"Jenkins, Theodore; Pouw, Wim",Pending,1469-1483,Articles,https://doi.org/10.1037/xge0001346,Pending,0
Journal of Experimental Psychology: General,152,5,2023,More direction but less freedom? How task rules affect intrinsic motivation.,"Mutter, Elizabeth R.; Liu, Zhenxu; Gollwitzer, Peter M.; Oettingen, Gabriele",Pending,1484-1501,Articles,https://doi.org/10.1037/xge0001348,Pending,0
Journal of Experimental Psychology: General,152,5,2023,Independent mechanisms for processing local contour features and global shape.,"Baker, Nicholas; Kellman, Philip J.",Pending,1502-1526,Articles,https://doi.org/10.1037/xge0001349,Pending,0
Journal of Experimental Psychology: General,152,6,2023,Eccentricity advances arrival to visual perception.,"Upadhyayula, Aditya; Phillips, Ian; Flombaum, Jonathan",Pending,1527-1538,Articles,https://doi.org/10.1037/xge0001352,Pending,3
Journal of Experimental Psychology: General,152,6,2023,Trait impressions from voices are formed rapidly within 400 ms of exposure.,"Mileva, Mila; Lavan, Nadine",Pending,1539-1550,Articles,https://doi.org/10.1037/xge0001325,Pending,6
Journal of Experimental Psychology: General,152,6,2023,Distinct developmental trajectories for risky and impulsive decision-making in chimpanzees.,"Rosati, Alexandra G.; Emery Thompson, Melissa; Atencia, Rebeca; Buckholtz, Joshua W.",Pending,1551-1564,Articles,https://doi.org/10.1037/xge0001347,Pending,2
Journal of Experimental Psychology: General,152,6,2023,Collaborative decision making is grounded in representations of other people’s competence and effort.,"Xiang, Yang; Vélez, Natalia; Gershman, Samuel J.",Pending,1565-1579,Articles,https://doi.org/10.1037/xge0001336,Pending,1
Journal of Experimental Psychology: General,152,6,2023,Visual search as effortful work.,"Anderson, Brian A.; Lee, David S.",Pending,1580-1597,Articles,https://doi.org/10.1037/xge0001334,Pending,7
Journal of Experimental Psychology: General,152,6,2023,Investigating the influence of local and personal common ground on memory for conversation using an online referential communication task.,"Nault, Daniel R.; Voleti, Rohit; Nicastro, Matthew; Munhall, Kevin G.",Pending,1598-1621,Articles,https://doi.org/10.1037/xge0001341,Pending,1
Journal of Experimental Psychology: General,152,6,2023,Stereotypes disrupt probabilistic category learning.,"Derreumaux, Yrian; Elder, Jacob; Suri, Gaurav; Ben-Zeev, Avi; Quimby, Thelonious; Hughes, Brent L.",Pending,1622-1638,Articles,https://doi.org/10.1037/xge0001335,Pending,0
Journal of Experimental Psychology: General,152,6,2023,Temporal explanations.,"Kelly, Laura Jane; Khemlani, Sangeet",Pending,1639-1646,Articles,https://doi.org/10.1037/xge0001338,Pending,0
Journal of Experimental Psychology: General,152,6,2023,"Two discoveries, one principle: Using a two-stage Bayesian model to explain a dissociated working memory distraction effect.","Duan, Ziyi; Huang, Yushang; Shi, Bohao; Ding, Xiaowei",Pending,1647-1670,Articles,https://doi.org/10.1037/xge0001358,Pending,2
Journal of Experimental Psychology: General,152,6,2023,The biography of discovery: How unintentional discovery of resources influences choice and preference.,"Fulmer, Alexander G.; Reich, Taly",Pending,1671-1689,Articles,https://doi.org/10.1037/xge0001359,Pending,0
Journal of Experimental Psychology: General,152,6,2023,Negative interpretation bias connects to real-world daily affect: A multistudy approach.,"Puccetti, Nikki A.; Villano, William J.; Stamatis, Caitlin A.; Hall, Kimberly Arditte; Torrez, Vilet F.; Neta, Maital; Timpano, Kiara R.; Heller, Aaron S.",Pending,1690-1704,Articles,https://doi.org/10.1037/xge0001351,Pending,5
Journal of Experimental Psychology: General,152,6,2023,Global enhancement of target color—not proactive suppression—explains attentional deployment during visual search.,"Oxner, Matt; Martinovic, Jasna; Forschack, Norman; Lempe, Romy; Gundlach, Christopher; Müller, Matthias",Pending,1705-1722,Articles,https://doi.org/10.1037/xge0001350,Pending,3
Journal of Experimental Psychology: General,152,6,2023,"Statistical learning speeds visual search: More efficient selection, or faster response?","Wang, Sisi; Cong, Stanislas Huynh; Woodman, Geoffrey F.",Pending,1723-1734,Articles,https://doi.org/10.1037/xge0001353,Pending,3
Journal of Experimental Psychology: General,152,6,2023,Outliers may not be automatically removed.,"Karch, Julian D.",Pending,1735-1753,Articles,https://doi.org/10.1037/xge0001357,Pending,6
Journal of Experimental Psychology: General,152,6,2023,The role of memory in counterfactual valuation.,"Biderman, Natalie; Gershman, Samuel J.; Shohamy, Daphna",Pending,1754-1767,Articles,https://doi.org/10.1037/xge0001364,Pending,1
Journal of Experimental Psychology: General,152,6,2023,"The big three: Accuracy, organization, and retrieval effects of latent semantic attributes.","Brainerd, C. J.; Liu, X.; Bialer, D. M.; Chang, M.",Pending,1768-1786,Articles,https://doi.org/10.1037/xge0001365,Pending,1
